cluster,Source,x,y
13,reg,7.630942,-3.4993076
11,reg,8.425339,-3.4640784
13,reg,7.461135,-3.4851592
2,reg,8.79235,-5.2057805
9,reg,8.001176,-5.368636
18,reg,8.974871,-2.6689813
18,reg,9.084629,-2.7726772
17,reg,6.7854767,-5.899973
18,reg,8.80003,-2.813926
16,reg,7.2463923,-6.430302
21,reg,7.914937,-2.896393
16,reg,7.1023965,-6.5892615
14,reg,7.774918,-5.816409
18,reg,8.95962,-2.6115963
2,reg,8.96623,-4.8207994
16,reg,7.283814,-6.4238176
16,reg,7.216718,-6.441923
16,reg,7.096893,-6.585437
16,reg,7.229185,-6.373367
15,reg,7.0534325,-1.3632015
18,reg,9.153883,-2.983781
18,reg,9.085702,-3.2456524
18,reg,9.000362,-2.5927358
7,reg,8.357633,-4.2307124
16,reg,7.2860804,-6.151186
14,reg,7.598112,-6.1255116
21,reg,7.8671355,-3.7443666
7,reg,8.564806,-4.352681
5,reg,7.861805,-2.9303172
13,reg,7.58631,-3.2992861
7,reg,8.62483,-4.2508454
2,reg,9.309646,-5.183188
2,reg,8.829155,-5.124201
7,reg,8.733493,-4.446179
7,reg,8.30548,-4.771822
2,reg,9.301275,-5.170491
2,reg,9.219389,-5.115142
2,reg,9.170674,-5.1373973
2,reg,9.319151,-5.162265
2,reg,9.277739,-5.184722
18,reg,9.109722,-3.1127353
5,reg,7.8052096,-2.3416748
18,reg,9.083808,-3.5000072
16,reg,7.2048354,-6.5218716
17,reg,6.925207,-5.529548
14,reg,7.738708,-5.801577
17,reg,6.994904,-5.821364
18,reg,8.694239,-3.7738993
7,reg,8.462123,-4.2136536
10,reg,7.7705746,-4.2757845
14,reg,7.6459618,-5.773108
15,reg,7.1155066,-1.3913934
18,reg,9.096282,-3.027746
5,reg,7.621602,-2.725294
14,reg,7.368848,-5.412091
16,reg,7.1244817,-6.498718
14,reg,7.3999114,-5.5196123
7,reg,8.657219,-4.4414177
2,reg,9.314237,-5.201134
2,reg,9.178418,-4.980907
2,reg,9.309707,-5.1838374
2,reg,9.316297,-5.182966
2,reg,9.269575,-5.170017
11,reg,8.589202,-3.3885233
14,reg,7.6332684,-5.568988
2,reg,8.67827,-5.281313
18,reg,8.995295,-2.467953
18,reg,8.942924,-2.7067502
18,reg,8.90283,-2.767706
18,reg,8.64737,-2.3863478
14,reg,7.2235894,-5.1614876
14,reg,7.7088356,-5.8841367
14,reg,7.682671,-5.9308662
21,reg,8.04172,-3.4743361
12,reg,8.767594,-2.3565192
16,reg,7.3283772,-6.1790233
14,reg,7.308417,-5.701795
16,reg,7.3318477,-6.3688283
10,reg,7.5727034,-4.3213153
8,reg,7.5586023,-4.6009817
16,reg,7.3008113,-6.3019094
14,reg,7.6434174,-6.0177336
9,reg,8.169078,-4.9918513
9,reg,8.032401,-5.534139
21,reg,7.966119,-3.6303554
21,reg,7.9514313,-3.4954176
21,reg,7.854276,-3.6298811
9,reg,8.091633,-5.615789
6,reg,8.112888,-4.8142514
9,reg,8.105779,-5.129742
13,reg,7.7135506,-3.5811718
2,reg,8.916,-5.116471
14,reg,7.5758924,-5.750361
2,reg,9.148088,-5.1429343
9,reg,8.3012905,-5.252131
2,reg,9.142904,-5.1835823
2,reg,8.941149,-5.338607
2,reg,9.164098,-5.2293935
2,reg,9.180127,-5.2132792
16,reg,7.3621054,-6.3561788
2,reg,8.653923,-4.991322
14,reg,7.6324143,-5.906859
14,reg,7.605902,-5.9179177
14,reg,7.483975,-5.587328
