cluster,Source,x,y
48,reg,2.9506447,2.0843074
19,reg,1.4865423,0.9784778
20,reg,3.012726,2.8261397
13,reg,2.7860703,3.3782842
13,reg,2.6953657,3.3137968
46,reg,3.340307,2.7851126
19,reg,1.2966684,0.97975874
18,reg,2.8490036,1.8225647
19,reg,1.2643821,1.6602546
16,reg,2.1345265,2.9635327
35,reg,0.9141619,3.1477249
13,reg,2.9736028,3.3491654
58,reg,2.8979511,2.4178598
25,reg,3.0843067,2.3962052
4,reg,0.5996534,2.773493
21,reg,1.4426441,2.5035744
3,reg,0.29469392,3.1906242
25,reg,3.0302234,2.042001
17,reg,2.0157452,2.1521802
24,reg,1.5511463,3.0949516
16,reg,2.1317482,3.0356529
36,reg,1.5238029,2.5420637
31,reg,1.8389748,3.8451097
31,reg,0.06566775,3.0178537
13,reg,2.6986394,3.4700747
25,reg,3.387424,2.6695986
0,reg,0.8506757,1.1620986
25,reg,3.4321918,2.6994486
58,reg,2.7613091,2.3374457
0,reg,2.7203698,2.3235765
24,reg,1.7062896,4.189346
44,reg,1.459334,3.0766735
29,reg,3.366909,2.7757356
0,reg,2.537603,2.3806024
2,reg,0.6104823,2.1848888
8,reg,0.70655453,1.5014805
26,reg,2.6185253,1.582607
44,reg,1.706526,3.277681
44,reg,1.9205267,3.777799
47,reg,2.6683269,3.3193028
38,reg,1.5980115,1.4373528
17,reg,0.9983968,1.9962715
13,reg,2.4818077,3.2844236
43,reg,2.082857,1.4643048
18,reg,0.8760878,0.68903744
23,reg,1.2695307,1.8528264
23,reg,1.8691882,2.8027673
27,reg,1.656413,2.676509
12,reg,3.110708,2.6446908
55,reg,0.67179906,1.3891698
11,reg,2.3947287,0.9783139
18,reg,1.1220001,0.6823653
8,reg,0.69526297,1.6987395
12,reg,3.3321931,2.5998254
38,reg,2.8091974,1.9065088
27,reg,2.040532,1.2502007
47,reg,2.0202184,2.6781921
29,reg,2.8318214,3.2278173
42,reg,0.85198724,2.829001
26,reg,2.561652,1.4744055
37,reg,0.28382486,3.881858
48,reg,3.4599068,2.7183797
44,reg,2.2125752,3.3818977
53,reg,1.655167,3.7540448
50,reg,1.9515927,2.9734337
8,reg,2.3438861,1.4161105
35,reg,0.63881385,2.3813004
19,reg,1.5822378,1.0372708
32,reg,0.29287803,3.385687
29,reg,2.4783063,3.183309
32,reg,0.46474028,3.1110945
19,reg,1.0632231,1.1022608
32,reg,1.0177885,2.0418818
38,reg,1.4460049,2.0330093
40,reg,1.3450348,3.3994846
51,reg,2.1190717,3.0508459
58,reg,1.3723036,1.3213805
23,reg,2.5277345,0.9756201
40,reg,0.39501986,3.8681943
56,reg,1.338974,2.7020183
24,reg,0.37451997,3.8123438
34,reg,0.34545463,1.1057657
39,reg,2.157601,3.8577914
13,reg,2.8807309,3.4952807
0,reg,1.0840058,1.8156658
17,reg,0.6284332,2.6387558
39,reg,0.8887478,4.165275
59,reg,0.7085904,4.135284
32,reg,0.18989512,3.1760225
13,reg,2.6715133,3.5286858
30,reg,1.8578581,3.566709
23,reg,0.68212855,2.2192364
45,reg,2.678098,1.0762304
19,reg,2.3643548,1.0129778
44,reg,1.7915976,3.5483396
13,reg,2.7239966,3.3805573
21,reg,2.3196197,1.670634
24,reg,1.7026678,3.9102807
21,reg,2.0237586,1.3099909
44,reg,2.2496207,3.5345795
26,reg,1.9719313,1.8929043
41,reg,3.3665965,2.8084128
