cluster,Source,x,y
29,reg,-8.8028755,7.978342
12,reg,-8.882458,8.83464
8,reg,-9.045888,7.584389
5,reg,-9.1734705,8.360668
17,reg,-9.407823,5.687029
20,reg,-7.1100497,7.677448
29,reg,-9.328714,7.5951943
19,reg,-9.56996,5.778
3,reg,-7.580632,8.414887
1,reg,-7.9039364,7.6424365
13,reg,-8.88241,8.818777
13,reg,-9.539028,7.271853
13,reg,-8.524356,7.455176
20,reg,-7.05712,7.610442
23,reg,-8.650624,8.880401
19,reg,-9.227392,6.8980594
21,reg,-9.122154,8.497563
18,reg,-9.9233,7.2204294
11,reg,-8.434769,5.4720144
19,reg,-9.518955,6.6835747
19,reg,-9.461512,7.237826
5,reg,-8.992381,8.4306
24,reg,-9.605197,5.9081416
30,reg,-8.1309805,8.0161295
22,reg,-9.369612,6.051867
22,reg,-9.764091,5.97401
22,reg,-9.739798,5.8995323
19,reg,-8.607574,5.9989944
24,reg,-9.278972,6.7806106
18,reg,-7.7367315,8.245831
25,reg,-8.356886,5.6959486
4,reg,-7.4085846,8.087616
24,reg,-9.583301,6.037519
25,reg,-7.610064,6.446084
18,reg,-7.4985814,6.809025
23,reg,-9.74359,7.037503
17,reg,-9.084607,5.842051
20,reg,-7.0385933,7.5072
16,reg,-8.949969,6.5143185
10,reg,-8.851866,7.1832547
27,reg,-9.633984,6.7725134
17,reg,-9.391389,6.7476788
17,reg,-9.619984,7.089131
22,reg,-9.574043,6.395794
20,reg,-7.040999,7.7547116
25,reg,-9.085709,6.413415
19,reg,-9.88805,7.0021634
19,reg,-8.974598,6.677518
27,reg,-10.170831,7.355291
13,reg,-8.691332,6.2863417
24,reg,-9.494469,6.4364915
15,reg,-7.4582014,6.951703
25,reg,-8.581673,5.787087
10,reg,-8.099192,6.4354806
24,reg,-9.240621,6.0964413
22,reg,-9.551253,7.355676
3,reg,-7.672298,8.528339
10,reg,-8.505156,6.869986
22,reg,-9.521755,6.6662755
10,reg,-8.581049,6.922341
8,reg,-8.38774,9.072516
28,reg,-7.588135,5.9933014
15,reg,-7.7448554,7.001819
28,reg,-7.649054,5.9985
5,reg,-9.214657,7.613241
22,reg,-9.675953,5.894755
21,reg,-8.998451,8.172006
25,reg,-8.738048,6.199552
25,reg,-8.720594,7.01491
20,reg,-7.027097,7.4057527
18,reg,-7.4984136,8.075757
20,reg,-7.2418904,7.1379466
28,reg,-7.705956,5.9528985
18,reg,-9.59607,7.660178
13,reg,-8.74708,6.32737
13,reg,-8.84073,7.7332883
1,reg,-9.236609,8.35035
22,reg,-9.663822,6.168659
24,reg,-9.739095,5.924634
14,reg,-9.635091,6.7649126
23,reg,-9.837581,7.8077226
13,reg,-9.265709,7.827202
23,reg,-9.131576,7.288561
13,reg,-9.177467,8.019935
19,reg,-9.760417,6.8220277
22,reg,-9.418167,6.8349404
4,reg,-7.296069,8.395655
10,reg,-8.958413,7.3688293
23,reg,-8.9150305,8.789949
28,reg,-7.6391788,5.993037
16,reg,-9.069728,5.933395
17,reg,-9.4553385,6.2328305
5,reg,-7.8008356,8.370973
22,reg,-9.387572,6.6990767
30,reg,-8.112795,7.2420945
10,reg,-9.445497,5.6602664
1,reg,-8.773801,7.9218287
10,reg,-8.9471035,6.148969
23,reg,-9.269082,8.079806
25,reg,-8.17918,6.370782
23,reg,-9.102975,7.5975223
25,reg,-9.013287,7.2976537
10,reg,-8.595204,6.783499
25,reg,-8.96232,5.8473573
10,reg,-8.490857,6.4813957
21,reg,-8.682688,8.1964035
27,reg,-8.609495,8.255884
18,reg,-8.317498,6.342272
17,reg,-9.557923,5.7130394
17,reg,-9.577505,5.9059563
19,reg,-8.76518,7.3315535
25,reg,-9.367311,6.363738
18,reg,-7.99696,7.9173365
4,reg,-7.3353,6.643369
10,reg,-8.862954,6.981884
25,reg,-9.127206,5.74646
30,reg,-7.7567086,8.109513
14,reg,-8.358801,6.883303
21,reg,-8.953279,8.726648
19,reg,-9.792111,6.5299797
25,reg,-8.983305,5.612532
11,reg,-8.780361,6.3041825
24,reg,-9.472646,6.1267314
21,reg,-9.281773,7.7994733
24,reg,-9.703127,6.1350765
10,reg,-9.429023,7.528482
19,reg,-9.408399,5.959704
10,reg,-9.5377655,6.091229
10,reg,-9.153588,6.722086
1,reg,-8.641385,8.3324795
16,reg,-8.38163,7.2439694
21,reg,-9.201086,8.498199
24,reg,-9.921696,6.781095
10,reg,-9.610242,6.4108024
25,reg,-9.388751,5.736678
18,reg,-7.8300643,8.1601715
25,reg,-8.528628,5.645455
