cluster,Source,x,y
30,reg,7.5727034,-4.3213153
26,reg,7.4554257,-5.542279
26,reg,7.425152,-6.0873747
30,reg,7.5586023,-4.6009817
24,reg,7.3008113,-6.3019094
25,reg,7.7133427,-5.9481916
34,reg,7.6434174,-6.0177336
6,reg,7.115526,-1.0755123
27,reg,8.169078,-4.9918513
27,reg,8.032401,-5.534139
28,reg,7.966119,-3.6303554
28,reg,7.9514313,-3.4954176
28,reg,7.854276,-3.6298811
27,reg,8.091633,-5.615789
35,reg,8.112888,-4.8142514
27,reg,8.105779,-5.129742
28,reg,7.7135506,-3.5811718
31,reg,8.916,-5.116471
25,reg,7.5758924,-5.750361
21,reg,9.148088,-5.1429343
21,reg,8.3012905,-5.252131
29,reg,9.142904,-5.1835823
29,reg,8.941149,-5.338607
29,reg,9.164098,-5.2293935
29,reg,9.180127,-5.2132792
40,reg,7.1181006,-5.941363
25,reg,8.022984,-5.954591
24,reg,7.3621054,-6.3561788
21,reg,8.653923,-4.991322
34,reg,7.6324143,-5.906859
24,reg,7.5881147,-6.2458234
21,reg,7.605902,-5.9179177
25,reg,7.483975,-5.587328
30,reg,7.7345753,-4.140938
17,reg,9.172323,-3.3833919
31,reg,8.85193,-4.7395916
31,reg,8.91834,-5.22215
25,reg,8.1049185,-5.9864573
21,reg,8.8961115,-5.1795497
23,reg,8.530947,-3.0052302
20,reg,7.1748247,-6.558142
21,reg,8.847193,-5.235532
31,reg,8.989996,-5.19772
25,reg,8.11808,-5.9516597
16,reg,7.4881315,-5.5271277
25,reg,7.8234034,-5.665694
29,reg,8.431682,-5.4917173
47,reg,7.630572,-4.451618
34,reg,8.252966,-5.3391733
17,reg,7.791091,-4.2729764
43,reg,7.5957737,-4.679358
35,reg,7.880602,-4.4295406
46,reg,7.8029685,-4.788148
21,reg,8.229032,-4.5716305
42,reg,7.6895285,-5.955869
1,reg,8.562877,-3.3816354
46,reg,7.769534,-2.5383034
16,reg,7.479038,-5.3340907
32,reg,6.857672,-4.523856
34,reg,7.632983,-5.597723
25,reg,8.2751665,-5.6202807
42,reg,7.160616,-4.434374
21,reg,7.1700916,-4.512526
17,reg,7.959564,-2.9456632
46,reg,7.8472958,-5.137252
43,reg,7.2613935,-5.867356
23,reg,7.764059,-2.4084086
25,reg,8.239692,-5.6376815
21,reg,8.523177,-3.8910823
23,reg,8.871612,-4.606433
1,reg,8.598503,-3.0993762
25,reg,7.924951,-5.969978
40,reg,7.558404,-5.7011952
24,reg,7.2900686,-6.4629264
33,reg,8.802306,-5.761845
25,reg,7.552684,-6.030463
15,reg,7.581774,-3.3800633
40,reg,7.127237,-5.517268
15,reg,7.8910627,-4.369148
28,reg,7.8845496,-3.6074052
28,reg,8.229278,-4.356279
4,reg,7.711317,-1.0622132
15,reg,7.50663,-3.431211
21,reg,8.99253,-5.205269
15,reg,7.372537,-3.493848
3,reg,7.2738423,-1.7688087
35,reg,8.135092,-3.501202
40,reg,6.9936204,-5.4640408
35,reg,7.9453726,-4.42824
27,reg,8.27105,-5.5927434
35,reg,7.6948485,-4.602085
18,reg,8.161507,-2.7793639
33,reg,8.866471,-5.7772217
21,reg,8.34128,-4.696585
46,reg,7.5533295,-2.7221239
40,reg,7.1956162,-5.404289
25,reg,7.504907,-6.2995577
35,reg,7.913405,-4.5142565
24,reg,7.4198503,-5.956806
33,reg,8.85585,-5.7899
33,reg,8.951087,-5.6716623
73,reg,7.1617355,-1.4573902
40,reg,7.5875096,-4.6934676
35,reg,7.7417283,-4.5757623
26,reg,7.764278,-4.567562
20,reg,7.101967,-6.60344
27,reg,8.198871,-5.6669326
27,reg,8.132821,-5.4580045
35,reg,9.136675,-3.4426718
30,reg,7.855016,-4.147655
40,reg,7.383254,-5.3728786
34,reg,8.295581,-3.2711012
25,reg,8.22591,-5.620528
25,reg,8.233083,-5.437936
35,reg,8.0311575,-3.5732245
23,reg,7.727904,-2.322365
34,reg,7.7744203,-5.490264
2,reg,8.646248,-1.8746363
1,reg,8.718518,-2.5940614
34,reg,7.937824,-3.3700018
30,reg,7.8528395,-4.1364264
34,reg,8.239007,-5.375673
21,reg,7.6198225,-5.043089
47,reg,9.000841,-2.4592218
46,reg,7.649421,-3.7730608
1,reg,8.488667,-3.089942
27,reg,7.359191,-5.8423686
36,reg,8.431235,-3.6730661
46,reg,8.240262,-3.9717832
15,reg,7.84894,-3.3284807
30,reg,8.149429,-3.909319
24,reg,8.000834,-6.0455613
15,reg,7.5945687,-2.711082
30,reg,7.733167,-4.328937
35,reg,8.045632,-4.287593
15,reg,8.170906,-2.6891446
15,reg,7.9828134,-4.0750847
1,reg,8.686364,-3.654336
37,reg,6.7558913,-6.02591
15,reg,8.262468,-3.7267714
37,reg,6.7901893,-5.9937615
2,reg,8.500478,-1.4443817
15,reg,8.619546,-2.869209
27,reg,8.426829,-5.6868315
