Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
sci,12,6.288994,5.86941,power system critic mode vsc hvdc,system power energi
sci,0,8.926728,3.5731385,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.800732,3.28906,wind farm offshor wind offshor grid,offshor grid wind
sci,2,5.037665,5.9534287,sourc convert vsc hvdc hvdc link,offshor grid power
sci,0,9.240529,3.5300272,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.118318,2.257177,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.3869095,2.7026517,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.843654,3.6422553,north sea offshor grid baltic sea,offshor grid energi
sci,12,6.269995,6.223438,power system critic mode vsc hvdc,system power energi
sci,10,10.397323,6.222641,hydrogen product green hydrogen green hydrogen product,hydrogen energi offshor
sci,13,9.253023,6.7313952,energi island wave energi right reserv,energi island growth
sci,0,9.652149,3.1181793,north sea offshor grid baltic sea,offshor grid energi
sci,9,9.911895,6.074009,energi system energi storag multi vector,energi system power
sci,2,4.952654,5.83012,sourc convert vsc hvdc hvdc link,offshor grid power
sci,8,6.397931,4.05226,wind farm wind turbin ac grid,power grid wind
sci,0,9.4458685,2.8106868,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.4427085,3.2223144,wind farm offshor wind offshor grid,offshor grid wind
sci,5,8.131134,2.0743108,offshor wind wind power wind farm,wind offshor grid
sci,1,8.07385,2.8148296,wind farm offshor wind offshor grid,offshor grid wind
sci,2,4.928384,5.926553,sourc convert vsc hvdc hvdc link,offshor grid power
sci,8,5.8269024,4.1082096,wind farm wind turbin ac grid,power grid wind
sci,12,6.445878,5.7994037,power system critic mode vsc hvdc,system power energi
sci,15,10.233676,5.749206,co2 emiss oil ga power hub,energi power offshor
sci,2,5.0106215,5.942442,sourc convert vsc hvdc hvdc link,offshor grid power
sci,0,9.393384,3.6300056,north sea offshor grid baltic sea,offshor grid energi
sci,8,7.329919,3.1332827,wind farm wind turbin ac grid,power grid wind
sci,0,9.589899,3.4420524,north sea offshor grid baltic sea,offshor grid energi
sci,11,5.773323,5.5539627,time domain hvdc convert domain simul,control system grid
sci,1,7.7709694,2.8659978,wind farm offshor wind offshor grid,offshor grid wind
sci,2,5.12535,5.896214,sourc convert vsc hvdc hvdc link,offshor grid power
sci,2,5.6303477,4.3136334,sourc convert vsc hvdc hvdc link,offshor grid power
sci,5,8.377877,2.3847241,offshor wind wind power wind farm,wind offshor grid
sci,5,8.491173,2.2980642,offshor wind wind power wind farm,wind offshor grid
sci,0,8.873638,2.6585145,north sea offshor grid baltic sea,offshor grid energi
sci,5,8.068692,2.0918682,offshor wind wind power wind farm,wind offshor grid
sci,0,9.299935,3.762716,north sea offshor grid baltic sea,offshor grid energi
sci,11,6.119614,5.3948593,time domain hvdc convert domain simul,control system grid
sci,1,7.535318,3.6527836,wind farm offshor wind offshor grid,offshor grid wind
sci,0,8.485963,3.0928562,north sea offshor grid baltic sea,offshor grid energi
sci,8,5.4874835,4.595789,wind farm wind turbin ac grid,power grid wind
sci,0,9.861569,3.447701,north sea offshor grid baltic sea,offshor grid energi
sci,5,8.522947,2.0561526,offshor wind wind power wind farm,wind offshor grid
sci,6,10.347862,4.2391505,energi secur renew energi energi system,energi system island
sci,1,8.330052,2.574882,wind farm offshor wind offshor grid,offshor grid wind
sci,5,8.72028,2.0297961,offshor wind wind power wind farm,wind offshor grid
sci,5,8.808529,1.8988785,offshor wind wind power wind farm,wind offshor grid
sci,4,11.311253,5.9899087,renew energi small island energi storag,energi island system
sci,9,9.49299,6.021713,energi system energi storag multi vector,energi system power
sci,8,6.5827265,4.0201235,wind farm wind turbin ac grid,power grid wind
sci,12,6.5015316,5.8103223,power system critic mode vsc hvdc,system power energi
sci,0,8.725526,2.720018,north sea offshor grid baltic sea,offshor grid energi
sci,3,9.895113,4.942241,sustain energi long term energi island,energi island system
sci,0,8.976813,2.2281399,north sea offshor grid baltic sea,offshor grid energi
sci,12,6.673302,5.9734626,power system critic mode vsc hvdc,system power energi
sci,1,8.265386,3.9812994,wind farm offshor wind offshor grid,offshor grid wind
sci,0,8.862873,2.263739,north sea offshor grid baltic sea,offshor grid energi
sci,2,4.701291,6.1713853,sourc convert vsc hvdc hvdc link,offshor grid power
sci,5,8.81569,1.852147,offshor wind wind power wind farm,wind offshor grid
sci,5,8.957287,1.9449669,offshor wind wind power wind farm,wind offshor grid
sci,0,9.779203,3.3819568,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.6674724,3.8814054,wind farm offshor wind offshor grid,offshor grid wind
sci,0,9.298535,2.6720352,north sea offshor grid baltic sea,offshor grid energi
sci,1,7.5561705,2.651924,wind farm offshor wind offshor grid,offshor grid wind
sci,13,9.145315,4.5406165,energi island wave energi right reserv,energi island growth
sci,13,9.102833,7.1095643,energi island wave energi right reserv,energi island growth
sci,13,8.957478,6.881572,energi island wave energi right reserv,energi island growth
sci,14,11.33192,5.2262034,energi island wave energi energi convers,island energi wind
sci,9,8.825539,6.2160735,energi system energi storag multi vector,energi system power
sci,13,9.560328,6.5809193,energi island wave energi right reserv,energi island growth
sci,7,7.7307315,5.828549,island microgrid smart grid microgrid structur,energi system power
sci,9,9.629513,6.808829,energi system energi storag multi vector,energi system power
sci,1,7.884184,2.8242264,wind farm offshor wind offshor grid,offshor grid wind
sci,13,9.306642,5.040617,energi island wave energi right reserv,energi island growth
sci,0,9.26573,4.388195,north sea offshor grid baltic sea,offshor grid energi
sci,5,8.763516,1.9540102,offshor wind wind power wind farm,wind offshor grid
sci,2,5.1148443,5.200269,sourc convert vsc hvdc hvdc link,offshor grid power
sci,8,5.2588887,4.685516,wind farm wind turbin ac grid,power grid wind
sci,4,10.989484,5.5000963,renew energi small island energi storag,energi island system
sci,5,8.398053,1.9599155,offshor wind wind power wind farm,wind offshor grid
sci,0,9.144951,4.264035,north sea offshor grid baltic sea,offshor grid energi
sci,14,11.355007,5.474212,energi island wave energi energi convers,island energi wind
sci,13,8.998397,6.9129634,energi island wave energi right reserv,energi island growth
sci,3,9.592994,5.3127494,sustain energi long term energi island,energi island system
sci,8,5.225882,4.6350737,wind farm wind turbin ac grid,power grid wind
sci,9,9.599603,6.890643,energi system energi storag multi vector,energi system power
sci,0,9.090259,4.1414385,north sea offshor grid baltic sea,offshor grid energi
sci,5,8.491717,2.179921,offshor wind wind power wind farm,wind offshor grid
sci,4,11.239054,5.804774,renew energi small island energi storag,energi island system
sci,14,11.443092,5.567332,energi island wave energi energi convers,island energi wind
sci,7,7.8799925,5.9718456,island microgrid smart grid microgrid structur,energi system power
sci,13,9.061402,7.1131687,energi island wave energi right reserv,energi island growth
sci,9,9.706093,6.168862,energi system energi storag multi vector,energi system power
sci,3,8.629619,4.902545,sustain energi long term energi island,energi island system
sci,0,9.423844,2.617982,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.299966,4.2824016,north sea offshor grid baltic sea,offshor grid energi
sci,0,9.072768,4.0724916,north sea offshor grid baltic sea,offshor grid energi
sci,13,9.012834,6.9447546,energi island wave energi right reserv,energi island growth
sci,9,8.648359,6.2894673,energi system energi storag multi vector,energi system power
sci,13,9.01385,6.9989657,energi island wave energi right reserv,energi island growth
sci,1,7.4932113,3.4657204,wind farm offshor wind offshor grid,offshor grid wind
sci,0,9.585693,3.7493365,north sea offshor grid baltic sea,offshor grid energi
sci,5,8.049113,2.4065635,offshor wind wind power wind farm,wind offshor grid
sci,14,11.5614805,5.4683986,energi island wave energi energi convers,island energi wind
sci,13,8.903176,6.950179,energi island wave energi right reserv,energi island growth
sci,15,10.196073,5.852923,co2 emiss oil ga power hub,energi power offshor
sci,14,11.395667,5.4290557,energi island wave energi energi convers,island energi wind
sci,13,9.134579,7.062666,energi island wave energi right reserv,energi island growth
sci,9,8.745564,6.3434105,energi system energi storag multi vector,energi system power
sci,0,9.130894,4.1539555,north sea offshor grid baltic sea,offshor grid energi
sci,3,9.838843,5.3177505,sustain energi long term energi island,energi island system
sci,13,9.155767,7.106421,energi island wave energi right reserv,energi island growth
sci,8,5.3453975,4.618182,wind farm wind turbin ac grid,power grid wind
sci,14,11.374977,5.5178027,energi island wave energi energi convers,island energi wind
sci,3,9.540801,5.633624,sustain energi long term energi island,energi island system
sci,0,9.19969,4.0517106,north sea offshor grid baltic sea,offshor grid energi
sci,4,11.184447,6.095652,renew energi small island energi storag,energi island system
sci,8,5.313134,4.7322874,wind farm wind turbin ac grid,power grid wind
sci,1,8.273794,2.8802273,wind farm offshor wind offshor grid,offshor grid wind
sci,15,10.1680975,5.400049,co2 emiss oil ga power hub,energi power offshor
