Source,cluster,x,y
Reg Media,4,13.7612915,9.802134
Reg Media,8,14.145211,9.376546
Reg Media,31,13.716031,8.180991
Reg Media,31,13.883383,7.959262
Reg Media,6,14.264803,9.880558
Reg Media,4,13.116923,9.997129
Reg Media,28,12.843337,9.94228
Reg Media,28,12.390534,10.043808
Reg Media,6,14.026028,9.308998
Reg Media,0,11.786636,9.4621525
Reg Media,29,13.472737,8.597067
Reg Media,2,11.507715,7.488254
Reg Media,29,12.95901,8.560485
Reg Media,0,12.0668745,9.514868
Reg Media,0,12.089626,9.814582
Reg Media,34,13.539035,8.577386
Reg Media,0,12.049356,10.003193
Reg Media,0,12.013864,9.849402
Reg Media,29,13.482675,8.780096
Reg Media,11,-4.762089,1.2376558
Reg Media,31,13.437765,8.097535
Reg Media,0,12.136923,9.397792
Reg Media,34,13.538008,8.664044
Reg Media,0,12.065355,9.8954315
Reg Media,0,12.004636,9.87535
Reg Media,29,13.438063,9.087778
Reg Media,0,12.152119,9.809972
Reg Media,0,12.085858,9.905461
Reg Media,0,12.005454,9.905029
Reg Media,25,14.309493,7.2823224
Reg Media,2,11.554378,6.997112
Reg Media,35,14.428138,8.367769
Reg Media,4,13.4676285,10.0547
Reg Media,8,13.898143,9.205351
Reg Media,14,14.270312,9.440123
Reg Media,24,14.084368,8.305117
Reg Media,8,13.956317,9.247942
Reg Media,35,14.917758,8.943394
Reg Media,24,14.393076,8.067515
Reg Media,30,13.517325,9.638546
Reg Media,27,13.8103075,8.385881
Reg Media,4,12.476523,10.062546
Reg Media,8,13.833023,9.410763
Reg Media,21,13.510793,8.004898
Reg Media,38,11.286677,7.92571
Reg Media,14,14.5155525,9.141203
Reg Media,1,12.909983,9.063448
Reg Media,30,13.384143,9.880982
Reg Media,27,12.457165,9.45878
Reg Media,0,12.341604,9.012273
Reg Media,34,13.555759,8.538721
Reg Media,0,12.133571,9.296609
Reg Media,30,13.39061,9.685163
Reg Media,0,11.903119,9.768726
Reg Media,0,12.1298485,9.942406
Reg Media,0,12.19447,9.88203
Reg Media,31,13.657851,7.6743374
Reg Media,8,14.17453,9.473286
Reg Media,0,11.977743,9.819263
Reg Media,1,12.453335,7.555046
Reg Media,21,12.908823,7.935826
Reg Media,30,12.808354,8.492779
Reg Media,0,12.115223,9.769652
Reg Media,2,11.609277,7.3426666
Reg Media,34,13.591314,8.816991
Reg Media,27,13.077311,9.792881
Reg Media,4,12.957183,9.928119
Reg Media,4,13.234818,9.983838
Reg Media,1,12.443842,7.693504
Reg Media,29,13.420657,8.779111
Reg Media,4,13.265703,10.094314
Reg Media,4,13.025222,10.2143955
Reg Media,18,14.655131,7.4095855
Reg Media,4,12.896655,10.2108345
Reg Media,4,12.898839,10.186229
Reg Media,30,13.666333,9.412365
Reg Media,8,13.617135,9.541803
Reg Media,4,13.350795,10.233061
Reg Media,38,11.216474,7.8623166
Reg Media,0,12.275217,9.6326685
Reg Media,22,14.035428,7.3306923
Reg Media,18,14.594925,7.9350696
Reg Media,26,12.14078,6.472935
Reg Media,26,12.099999,6.4038916
Reg Media,26,12.170084,6.4053874
Reg Media,27,12.978799,9.746127
Reg Media,27,13.498003,7.4737077
Reg Media,29,13.472557,9.025228
Reg Media,18,14.769987,7.349307
Reg Media,4,13.115266,10.132298
Reg Media,6,14.1425295,9.998432
Reg Media,28,12.635786,9.749196
Reg Media,28,12.763721,9.923989
Reg Media,0,11.928091,9.830773
Reg Media,4,12.842326,9.609595
Reg Media,0,12.405949,9.80517
Reg Media,0,11.849225,9.755784
Reg Media,0,11.927018,9.440408
Reg Media,4,13.280852,10.225432
Reg Media,28,12.75951,9.98313
Reg Media,8,13.209108,9.34851
Reg Media,18,14.5286255,7.280056
Reg Media,8,14.17193,9.023082
Reg Media,37,13.231816,9.015864
Reg Media,31,13.740194,8.18529
Reg Media,29,12.814737,9.126678
Reg Media,8,14.045828,9.131497
Reg Media,0,12.156541,9.561213
Reg Media,38,11.629259,8.16576
Reg Media,4,13.4607315,10.137895
Reg Media,28,12.806499,9.945694
Reg Media,0,12.435114,9.585046
Reg Media,30,14.01444,9.875728
Reg Media,24,14.519117,8.28381
Reg Media,28,12.549055,9.698145
Reg Media,4,13.421319,9.931299
Reg Media,37,13.448595,9.073569
Reg Media,0,12.585665,9.453813
Reg Media,34,13.634988,8.604138
Reg Media,6,14.092352,9.550599
Reg Media,8,14.244252,9.030389
Reg Media,27,12.602201,9.953745
Reg Media,38,11.707589,8.361451
Reg Media,38,11.493854,8.244759
Reg Media,14,14.79397,9.167615
Reg Media,18,14.535542,7.750463
Reg Media,6,14.226495,9.585447
Reg Media,27,12.80708,9.639922
Reg Media,38,11.512997,8.190014
Reg Media,38,11.509519,8.396373
Reg Media,31,13.600588,8.210366
Reg Media,14,14.582822,9.053526
Reg Media,28,13.328679,10.174221
Reg Media,38,11.364625,7.982714
Reg Media,27,12.729854,9.5705
Reg Media,38,11.44231,8.28969
Reg Media,1,11.902527,8.080005
Reg Media,4,13.247555,9.777629
Reg Media,14,14.403299,9.26722
Reg Media,4,13.3569765,10.062728
