Source,cluster,x,y
reg,3,16.928799,2.8950992
reg,1,19.634733,4.989525
reg,-1,18.054571,4.8877044
reg,1,16.400871,3.9940732
reg,7,17.645166,3.5101848
reg,16,15.414987,4.7192016
reg,17,17.479664,5.725119
reg,2,15.048415,2.2860384
reg,17,17.55052,5.768803
reg,8,18.51067,6.268288
reg,11,15.658508,2.000888
reg,9,17.878855,4.1661196
reg,0,17.226109,6.6024866
reg,17,17.58361,5.828645
reg,4,16.55216,4.558617
reg,17,17.832747,5.9474087
reg,9,19.745674,4.5474305
reg,12,18.589428,4.9907875
reg,10,18.202448,5.411675
reg,10,18.780535,5.532532
reg,8,15.207717,5.311791
reg,14,19.340336,6.252579
reg,12,16.489737,4.3957133
reg,8,15.230746,5.337524
reg,13,15.237798,4.3450136
reg,15,17.155336,3.0842679
reg,21,14.914199,2.1548767
reg,2,15.014943,2.411961
reg,2,14.814002,2.3748257
reg,0,17.486757,6.171275
reg,2,14.769839,2.2550342
reg,2,14.892624,2.2866576
reg,11,15.69206,1.9378544
reg,8,16.523422,5.675065
reg,4,15.204778,4.2893453
reg,11,15.557584,1.7624589
reg,4,16.969057,4.707987
reg,0,17.300167,6.1005516
reg,8,18.082653,6.252147
reg,8,16.64371,5.7521505
reg,0,18.321173,7.0493946
reg,5,15.731728,2.1646547
reg,13,19.341488,5.5686975
reg,4,18.779373,5.304724
reg,1,15.479222,3.9629796
reg,9,17.773893,4.2419553
reg,20,18.781637,4.225056
reg,7,14.829668,2.855
reg,-1,17.927317,4.831963
reg,0,17.788591,6.6639676
reg,1,15.819506,4.041261
reg,3,18.613146,3.1089845
reg,15,16.388237,2.8995917
reg,3,18.618597,3.119493
reg,2,18.586155,2.8625522
reg,12,16.360401,4.323442
reg,9,16.699673,3.872766
reg,17,17.372065,5.663287
reg,1,16.573824,4.1368127
reg,-1,15.576899,4.212501
reg,14,18.133251,5.815197
reg,14,17.80429,5.712464
reg,14,18.4204,5.910394
reg,1,19.069414,4.702094
reg,5,19.068672,2.5656896
reg,0,19.079382,6.94239
reg,0,17.454605,6.8026404
reg,1,19.139385,4.8926463
reg,6,16.479488,3.549448
reg,7,16.835518,3.4002423
reg,14,18.23021,5.7088976
reg,3,16.828783,2.8236153
reg,5,17.38302,2.3404663
reg,0,17.949394,6.8696303
reg,16,15.3957405,4.684153
reg,1,15.240198,3.9404936
reg,2,19.067795,2.9902701
reg,0,19.099686,6.733109
reg,8,18.096405,6.289349
reg,1,17.720991,4.4535646
reg,11,14.947336,1.7886516
reg,1,17.552855,4.486815
reg,13,17.553865,5.0246425
reg,0,15.812924,5.747936
reg,10,18.61143,5.574997
reg,5,18.615866,2.5981894
reg,10,18.655111,5.5898986
reg,7,16.948793,3.3886232
reg,0,17.592941,6.323325
reg,8,18.759796,6.360756
reg,10,15.935779,4.6901827
reg,12,18.183247,4.8423944
reg,4,15.965992,4.4460216
reg,4,15.978262,4.4203715
reg,16,15.87907,4.8732224
reg,8,18.059011,6.126756
reg,18,17.66477,3.3644555
reg,19,19.515043,4.267541
reg,12,16.441744,4.3953857
reg,10,17.169762,5.1506824
reg,6,17.711067,3.767589
reg,13,18.950228,5.4035277
reg,14,14.922918,4.753943
reg,10,18.769812,5.6413107
reg,0,15.254914,5.61159
reg,0,15.149612,5.6169825
reg,17,19.334295,6.287339
reg,5,16.379274,2.2339892
reg,14,18.151697,5.8416014
reg,17,15.7773,5.155081
reg,14,17.859814,5.664092
reg,1,17.87682,4.589438
reg,0,15.919428,5.8343134
reg,16,17.234024,5.2759156
reg,15,16.809805,3.0844388
reg,4,19.257076,5.2917695
reg,2,14.882553,2.2241733
reg,6,15.436638,3.26698
reg,7,18.88321,3.749193
reg,11,15.256755,1.9691397
reg,2,17.600382,2.6440072
reg,4,16.941769,4.707025
reg,10,17.42865,5.1299467
reg,16,17.604153,5.3719363
reg,4,19.153267,5.3470726
reg,7,17.897093,3.5791934
reg,4,18.54085,5.171363
reg,0,18.164114,6.7069225
reg,13,16.769878,4.8248024
reg,6,15.356595,3.2636812
reg,0,17.363153,6.734548
reg,17,18.100698,5.9020143
reg,3,19.939564,3.4267037
reg,4,18.841154,5.236582
reg,13,15.620392,4.4839797
reg,0,17.752459,6.8621163
reg,18,18.594782,3.4978583
reg,20,16.693443,3.7857516
reg,0,15.148017,5.4289403
reg,19,16.76652,3.7508345
reg,8,15.261458,5.272835
reg,16,14.86709,4.50588
reg,0,15.05412,5.4571357
reg,0,17.064562,6.2596335
reg,0,17.503498,6.677476
reg,0,17.553661,6.828653
reg,14,16.486172,5.215375
reg,20,17.195372,3.8609688
reg,12,17.376839,4.5732284
reg,1,15.029632,3.6625397
reg,1,18.334974,4.4542556
reg,1,17.480082,4.3628325
reg,1,17.164091,4.143045
reg,19,18.592482,4.1162877
reg,1,17.949741,4.47813
reg,13,18.611168,5.3649154
reg,19,17.823528,3.901371
reg,19,18.685497,4.170723
reg,3,14.643617,2.4735675
reg,19,18.15587,3.9593494
reg,7,16.12328,3.1251676
reg,19,17.800589,3.9708068
reg,5,15.423481,2.1386077
reg,4,18.023611,5.094432
reg,20,17.16054,3.9290419
reg,1,18.64842,4.605228
reg,14,17.27813,5.5584455
reg,12,18.392145,4.898384
reg,4,18.393084,5.094058
reg,0,18.038889,6.8842654
reg,0,18.047935,6.8945765
reg,0,18.43293,6.768497
reg,1,18.58451,4.544515
reg,9,18.732466,4.4778295
reg,1,18.797594,4.7823696
reg,15,18.32302,3.3538754
reg,1,17.458952,4.2932773
reg,10,15.05072,4.4922094
reg,0,15.457283,5.7353263
reg,1,18.515154,4.6179795
reg,4,18.490667,5.1829224
reg,16,19.413948,5.9592266
reg,12,18.840042,4.9404206
reg,8,15.647089,5.379164
reg,0,18.892813,7.0707474
reg,21,17.447788,2.5125284
reg,6,16.322517,3.5178487
reg,6,18.56908,3.8663287
reg,6,16.467278,3.4391873
reg,6,14.907317,3.228677
reg,9,17.46445,4.0519495
reg,0,14.989169,5.430272
reg,8,17.17481,6.01706
reg,12,17.542276,4.627794
reg,3,19.89601,3.4712558
reg,3,19.805674,3.387175
reg,0,15.335187,5.571146
reg,8,18.049685,6.3242583
reg,10,17.734716,5.30548
reg,0,15.239935,5.6099186
reg,0,15.238948,5.7849574
reg,0,17.760893,6.6021895
reg,20,15.075168,3.395286
reg,0,15.518553,5.551819
reg,6,14.551882,3.1164303
reg,17,16.2513,5.3599157
reg,2,15.310249,2.472281
reg,12,15.146827,4.0132
reg,8,19.099516,6.6229596
reg,19,15.277402,3.4028888
reg,0,15.257311,5.5788746
reg,0,19.070807,6.949265
reg,3,16.768435,2.767027
reg,3,19.09419,3.3129241
reg,3,15.350635,2.6497023
reg,0,19.065714,6.921587
