UMAP1,UMAP2,cluster
8.209994,10.279922,5
7.065737,10.5225,5
10.3451,8.9703665,4
9.874356,8.533719,4
7.2656407,10.043087,5
6.8247433,6.8098106,3
7.7129536,9.512383,5
7.062745,8.169033,3
8.5166,8.725885,-1
7.9040627,7.202196,3
7.3400903,7.022178,3
9.893878,9.7503195,4
8.7876215,9.854279,5
7.8698416,9.70298,5
6.962464,9.552653,5
9.226258,9.827026,-1
8.645325,9.935568,5
6.8663373,9.630988,5
4.16738,9.999586,0
8.687917,8.350149,3
9.917934,9.089676,4
8.627203,9.003028,5
9.898177,8.831836,4
8.048118,7.61503,3
8.412783,10.218787,5
10.574996,9.015506,4
6.9558873,8.037673,3
6.827167,10.141685,5
7.343629,9.983888,5
8.060535,10.369749,5
8.099699,7.229426,3
6.902644,6.7349524,3
7.412793,10.461276,5
9.449781,9.093795,4
7.159753,7.5727816,3
10.5334015,8.977126,4
7.2810407,7.645909,3
7.50168,7.7362285,3
6.8289537,10.07188,5
8.24311,10.189934,5
9.109935,9.374786,-1
9.672768,9.214699,4
8.228616,10.160836,5
7.1743546,6.8081107,3
9.3302355,9.460486,4
10.093002,8.913789,4
7.2501183,9.699587,5
9.851409,8.674133,4
7.6412864,9.552932,5
10.059876,9.505963,4
6.823407,6.764565,3
9.525182,9.324793,4
10.12835,9.593522,4
7.621791,9.983943,5
10.491685,9.036104,4
10.1839075,9.0007,4
10.01798,9.463915,4
9.925866,9.2345705,4
8.140079,10.253214,5
8.197402,7.349789,3
8.379766,8.44567,-1
8.873736,8.258374,3
7.122891,7.533476,3
8.585377,7.376482,3
9.315101,9.237504,4
10.533643,8.960291,4
8.7668915,7.648367,3
8.021099,10.058148,5
7.9700866,10.040346,5
10.040212,9.257474,4
9.705048,9.64622,4
7.487648,9.246473,5
10.193932,9.436266,4
7.737801,9.444026,5
1.5780556,10.416859,0
9.629869,9.61489,4
6.921383,6.7848477,3
7.73787,9.471657,5
10.444034,9.02044,4
8.504831,9.179674,5
10.182577,9.392659,4
8.551926,9.81024,5
8.343123,9.786278,5
9.817671,9.037017,4
9.386994,9.138971,4
10.555478,9.029457,4
8.528826,7.37664,3
8.508587,8.481996,-1
7.5044765,10.358078,5
8.628234,9.327617,5
7.461981,9.294431,5
4.97354,9.98565,0
10.291919,9.36894,4
9.939347,8.828851,4
7.0925784,7.211142,3
7.8220663,8.812015,5
7.3278728,9.652127,5
8.903508,7.4075384,3
7.774615,9.491976,5
8.37509,10.266165,5
9.750643,8.512696,4
10.131983,9.260017,4
8.2841425,9.501049,5
7.940982,9.71262,5
10.082758,9.300067,4
7.4623423,8.130355,3
6.9819,9.7420635,5
6.7561884,10.114545,-1
10.511433,8.961062,4
8.1458845,8.165197,3
8.8560705,7.5357604,3
8.772113,8.905984,-1
7.093065,9.935133,5
9.723983,9.265746,4
8.354166,9.691299,5
10.009889,9.228806,4
8.444674,7.258523,3
7.6073527,10.318707,5
7.4245915,10.132387,5
7.230739,10.415548,5
8.643755,9.31227,5
10.166428,9.44136,4
10.517138,9.056823,4
6.8659186,6.678122,3
9.2269335,8.090432,3
7.6112747,9.58138,5
7.1856823,9.497032,5
8.323321,7.305648,3
6.985661,6.633385,3
7.21497,9.445497,5
6.777538,7.5973926,3
7.2309723,10.511698,5
10.304448,9.4838295,4
9.660939,9.019966,4
9.798909,9.80903,4
10.005868,9.892435,4
8.151438,7.5765553,3
7.49047,8.841912,-1
8.501793,9.50781,5
6.7377577,10.159659,-1
8.307709,9.65997,5
8.605639,9.592824,5
7.2627954,10.440676,5
6.658912,7.246435,3
10.224255,9.433088,4
9.34864,9.770137,4
9.786008,9.674797,4
8.221022,7.794152,3
6.8318357,9.731116,5
8.558347,9.703713,5
8.117948,8.834368,-1
7.8790274,9.416361,5
9.934948,9.4888,4
10.334869,8.99609,4
8.245859,7.7028966,3
7.6970487,7.5405087,3
8.574332,10.033965,5
8.659511,9.291681,5
9.78066,8.5908375,4
7.9640694,9.452975,5
8.480805,9.91915,5
9.911228,8.991864,4
7.8456063,9.528725,5
6.877698,10.05244,5
6.8885984,9.500576,5
6.987274,9.762005,5
9.5063715,8.23549,-1
6.6689444,8.531178,2
7.6342874,6.8983645,3
7.11062,9.703605,5
7.816889,7.6867023,3
9.955171,9.20894,4
9.0585375,9.503224,-1
6.917914,10.079498,5
8.551911,10.010779,5
8.070127,9.915921,5
7.7735,10.178301,5
9.657124,9.44299,4
9.216932,9.862307,-1
9.211492,8.473378,-1
6.795663,7.5676284,3
9.794277,9.103302,4
7.615787,9.278077,5
9.257607,9.642771,4
7.2028728,9.150519,-1
10.015999,8.971087,4
8.259273,10.186563,5
10.310132,9.188338,4
9.345659,9.7964,4
7.5884423,10.10204,5
7.310656,10.187946,5
7.5771575,9.878342,5
7.9882064,10.029576,5
7.286961,9.360047,5
9.598052,9.024101,4
8.649244,9.551121,5
8.033831,9.278016,5
9.599952,9.529347,4
7.720598,8.931349,5
7.088559,10.511809,5
6.7381144,9.111343,-1
8.092442,10.208214,5
7.068559,10.434355,5
7.1620193,10.355526,5
7.8875985,7.0951858,3
7.9085636,8.109485,3
8.645003,9.201357,5
8.984188,8.311211,3
7.374962,9.89057,5
2.140124,11.238328,0
7.120309,10.004307,5
9.283157,8.6991825,-1
8.217377,9.2183485,5
7.0996842,10.17564,5
9.526204,9.332571,4
7.170429,10.38452,5
6.819706,9.705403,5
7.2837906,9.482427,5
8.355257,9.7093725,5
7.3115497,9.522282,5
8.185077,10.197205,5
8.0939245,7.678419,3
9.084528,7.9489684,3
8.256486,7.560062,3
7.305186,7.078263,3
8.593176,7.9289546,3
6.4699416,8.520716,2
8.736686,7.548344,3
6.4780045,8.4643755,2
7.9226513,10.240127,5
7.6894717,7.776251,3
5.638546,9.284572,-1
7.524042,10.221438,5
10.246577,9.413988,4
10.040939,9.863464,4
7.0983496,6.9814363,3
7.098322,10.48639,5
7.5775185,9.160996,5
6.986488,6.8208227,3
8.629849,7.8160367,3
5.963901,7.4864984,1
10.034147,9.803065,4
6.5543604,8.377795,2
8.877181,9.109813,5
7.357982,10.471213,5
6.8466783,6.682798,3
7.4280286,6.5560484,-1
8.746248,8.395974,-1
9.1857,7.9461904,3
8.11775,7.536733,3
8.31925,8.40193,-1
7.045813,9.854895,5
7.2463503,9.088942,-1
7.772255,9.420648,5
8.757733,8.057458,3
8.969763,7.5953746,3
8.70411,7.88644,3
8.54378,9.483372,5
6.9851775,9.658603,5
7.779953,10.149797,5
7.4806423,7.0980654,3
10.035225,9.236016,4
8.729416,7.9652786,3
7.0569816,8.19119,3
7.3402543,6.5054994,-1
9.085325,7.838024,3
8.581299,7.8872294,3
7.774102,9.480426,5
7.3501773,7.4307675,3
9.2150545,7.976296,3
10.030015,9.83254,4
7.4210753,7.061793,3
7.843957,7.7682395,3
7.637399,9.357707,5
7.8088274,7.1598105,3
9.997264,9.870831,4
8.14418,9.994929,5
7.5476217,7.5691805,3
