Source,cluster,x,y
sci,5,6.5237627,-4.421384
sci,0,5.031612,-3.558778
sci,4,1.5328923,-6.80136
sci,2,1.8592128,-8.408029
sci,0,5.414875,-3.7071044
sci,7,4.993642,-5.4182115
sci,0,3.92173,-4.3028097
sci,1,2.2553976,-7.416249
sci,0,4.0667224,-4.761444
sci,4,1.7499949,-7.2351465
sci,9,6.5356054,-5.494688
sci,10,6.187367,-3.0199609
sci,3,2.8514051,-5.2273974
sci,3,2.643008,-5.5938454
sci,4,1.2422,-7.41227
sci,2,1.5881121,-8.46913
sci,6,7.376393,-2.6602392
sci,1,2.4214325,-8.08086
sci,11,6.759321,-2.0053315
sci,0,4.840075,-3.7546546
sci,12,7.3378553,-5.335724
sci,11,6.526968,-2.2571898
sci,0,4.7240496,-3.824236
sci,5,7.2851706,-4.465233
sci,0,4.0946264,-4.7831216
sci,4,2.0223987,-7.4259205
sci,1,2.3649626,-8.277205
sci,4,1.2651051,-7.318728
sci,2,1.4714637,-7.8562503
sci,9,7.561782,-4.4870872
sci,11,6.609158,-2.2974653
sci,3,3.9567878,-5.864461
sci,0,3.5585203,-4.4522576
sci,0,4.316151,-5.223943
sci,3,3.8129892,-5.969682
sci,0,4.082038,-4.2322993
sci,10,7.1136837,-4.7947507
sci,4,1.9699199,-7.225503
sci,4,1.3259394,-7.4053817
sci,7,5.212955,-6.4773097
sci,0,4.9545197,-4.0942664
sci,0,3.522111,-4.7977567
sci,0,4.3401957,-5.2057385
sci,0,5.3771214,-4.013503
sci,4,1.7290372,-7.358804
sci,7,5.1981263,-6.4739227
sci,7,5.802638,-5.2695875
sci,0,4.4363685,-4.8919663
sci,3,3.735041,-6.3320494
sci,2,2.1491296,-8.653875
sci,0,5.45066,-4.1871824
sci,3,3.016654,-5.315766
sci,1,2.709124,-7.2139516
sci,3,2.7217958,-5.3391795
sci,0,5.1594176,-4.0723047
sci,0,5.0787334,-3.7947476
sci,0,4.2839665,-5.080179
sci,11,6.742059,-2.258921
sci,0,4.37114,-5.249339
sci,12,7.4120245,-5.3353114
sci,1,2.2663236,-7.051536
sci,3,3.8748178,-5.1984115
sci,11,5.9904695,-2.9277284
sci,0,4.408424,-4.9340577
sci,0,4.406846,-4.25326
