Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,18,6.770825,4.496669,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,0,8.258983,6.109294,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,14,8.290607,4.2180524,energi agenc danish energi agenc danish energi nation center consult respons,bornholm energi plant area island
reg,4,7.4018064,3.9616392,realli good green transit green island design area green busi,bornholm energi island green municip
reg,0,8.4183655,6.8036485,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,9,6.509746,5.3092604,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,3,7.2255354,1.3478123,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,9,6.802655,5.1721554,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,18,6.7450776,3.853145,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,18,6.610772,4.632545,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,0,8.555136,6.32513,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,3,6.6980205,1.3315735,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,16,6.8830504,2.2812304,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,6,7.0140033,6.729072,baltic sea rønne harbor ga station offshor wind north sea,bornholm energi wind sea island
reg,9,6.7708697,5.152988,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,18,7.0856595,3.2889278,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,0,8.042793,7.0072336,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,16,7.4503474,2.4463625,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,1,5.748695,5.8014827,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,0,8.141701,6.7332063,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,1,5.482677,5.1252823,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,5,7.130659,7.365519,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,6,6.74358,6.8986716,baltic sea rønne harbor ga station offshor wind north sea,bornholm energi wind sea island
reg,11,8.249006,2.6309733,citizen meet citizen associ civic meet associ energiø bornholm associ energiø,bornholm energi citizen island meet
reg,1,5.305546,5.3111415,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,7,6.762056,5.9740515,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,2,6.3969336,2.0387769,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,14,8.74762,4.7100706,energi agenc danish energi agenc danish energi nation center consult respons,bornholm energi plant area island
reg,0,7.9311557,6.3727975,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,1,5.10341,5.560858,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,9,6.56189,5.1969275,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,3,7.341321,1.4716351,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,0,8.139541,6.728407,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,9,6.683232,4.9874325,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,7,7.0139365,5.7710466,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,9,6.21262,5.313844,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,18,6.9964743,5.111189,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,9,6.3387427,4.6968355,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,2,5.912786,1.7477882,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,7,6.4926424,5.7113385,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,2,5.9597287,1.6982381,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
