Source,cluster,x,y
reg,1,5.8045955,12.10832
reg,5,8.732127,9.998932
reg,5,7.3505797,8.794161
reg,6,9.267977,9.936017
reg,4,8.977138,12.18742
reg,9,9.389939,10.218598
reg,19,4.813797,11.542738
reg,5,7.4202967,8.555584
reg,1,5.1372867,11.233445
reg,-1,4.024717,11.026002
reg,7,6.8143754,10.096475
reg,0,5.927986,11.139461
reg,1,4.8408093,10.347478
reg,16,7.8470144,11.808838
reg,0,5.524443,10.466705
reg,8,7.694703,9.660661
reg,0,4.578681,8.841999
reg,-1,7.0070066,9.816397
reg,0,5.338037,9.928416
reg,10,7.951916,11.261397
reg,15,5.757823,9.007372
reg,0,6.1704836,11.750222
reg,4,9.0841,12.250734
reg,12,7.027123,10.882071
reg,16,6.7363896,10.183669
reg,1,5.421822,10.97157
reg,1,4.7880173,10.007047
reg,-1,7.6630273,9.894517
reg,4,8.9644375,12.1789665
reg,4,8.900455,12.176707
reg,11,7.6372333,10.032158
reg,16,6.439266,9.735131
reg,12,5.735301,8.876263
reg,0,6.234417,11.654432
reg,6,9.376163,9.93586
reg,11,8.423055,11.202693
reg,7,5.8333526,8.56005
reg,10,6.6270285,9.399918
reg,12,6.9931583,10.811756
reg,1,5.449114,12.004433
reg,4,8.236646,11.126306
reg,11,8.195299,10.796037
reg,1,5.1775203,11.399405
reg,1,5.531648,11.243409
reg,10,6.247518,9.004791
reg,14,4.67296,11.548208
reg,17,5.094708,11.678744
reg,19,4.88524,11.682129
reg,4,8.144102,11.276606
reg,0,5.552058,10.123513
reg,1,4.7314095,10.588407
reg,1,5.696366,12.1898
reg,5,7.4708724,8.884423
reg,2,7.254076,12.5356045
reg,2,5.9497185,10.488553
reg,14,4.706514,11.564941
reg,16,6.32485,9.519267
reg,6,8.906864,9.349221
reg,0,5.751669,11.301853
reg,-1,6.960209,8.954171
reg,2,5.491059,9.483531
reg,14,4.361128,11.281897
reg,2,6.135922,10.317718
reg,4,8.519759,11.498782
reg,6,8.402627,8.700469
reg,0,5.0020213,9.856928
reg,6,8.288846,8.526374
reg,1,4.6188188,10.217028
reg,19,4.178882,10.082079
reg,4,8.5319395,11.509391
reg,13,8.216041,10.14873
reg,13,6.2404284,7.663489
reg,13,6.313053,7.7312193
reg,7,6.795809,9.96393
reg,6,8.175893,8.4987135
reg,12,6.6425037,10.216312
reg,11,7.331306,9.600468
reg,5,7.4781113,8.506044
reg,6,8.237597,8.411923
reg,1,5.80923,12.006842
reg,19,4.6652822,11.194752
reg,5,7.7056303,9.20941
reg,4,7.6212473,10.405227
reg,6,9.120044,9.7331705
reg,9,8.872319,9.771364
reg,-1,7.7973113,8.753825
reg,7,5.8094635,8.645281
reg,1,4.261942,9.309597
reg,8,8.150358,10.402896
reg,8,7.4078054,9.482324
reg,9,8.3862505,9.043198
reg,13,7.394188,9.009101
reg,2,5.3078303,9.018481
reg,5,8.307314,9.545023
reg,0,4.9197917,8.978885
reg,0,6.088931,11.742256
reg,0,5.942828,11.626802
reg,0,6.0035815,11.69439
reg,6,9.017889,9.3034725
reg,5,8.4121275,9.690296
reg,9,9.122553,9.882902
reg,0,5.976985,11.636331
reg,3,6.108107,9.935228
reg,7,8.05431,12.0385275
reg,18,8.093836,11.767793
reg,2,7.185094,12.321924
reg,9,8.790295,9.786356
reg,0,6.356728,12.238365
reg,19,4.7179956,11.394016
reg,4,8.23474,11.362102
reg,18,7.1878552,10.438723
reg,-1,8.120323,10.526842
reg,8,7.306251,9.106539
reg,3,6.792259,10.963953
reg,2,6.9415927,12.342094
reg,1,5.074656,10.088032
reg,17,4.3565435,9.965383
reg,11,8.202305,10.768438
reg,3,6.641468,10.801932
reg,2,7.0063887,12.29595
reg,13,7.722024,9.452013
reg,0,5.234876,10.311423
reg,11,8.006438,10.600179
