topic_int,topic_names,labels_layer,Source,topic_names_from_bertopic,main_topic_name
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,33_baltic_defens_bornholm_area,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,22_bornholm_wind_offshor_energi,2_sea_energi_wind_offshor
2,offshor wind,2: offshor wind,Reg Media,12_offshor_wind_energi_project,2_sea_energi_wind_offshor
0,energi island,0: energi island,Reg Media,28_compani_2030_bornholm_energi,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,3_energi_heat_green_dkk,4_energinet_plant_build_station
5,offshor grid,5: offshor grid,Reg Media,16_sea_wind_north_light,2_sea_energi_wind_offshor
6,municip council,6: municip council,Reg Media,1_co2_bioga_climat_budget,1_co2_bioga_climat_budget
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
0,energi island,0: energi island,Reg Media,4_energinet_plant_build_station,4_energinet_plant_build_station
