Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,13,5.3344407,3.7189775,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,6,3.9784055,0.83399224,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.902814,0.8947772,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,1,4.995176,3.0015159,critic infrastructur citizen associ transform station citizen associ energiø henrik espersen,bornholm energi say defens also
reg,5,7.898596,4.334198,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,10,5.9583683,3.7231631,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,6,4.518566,1.3878556,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,13,4.9901013,3.9060786,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,6,4.0285134,0.82630754,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.8340142,1.0193919,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,2,4.3352923,3.4789798,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,6,3.7463818,1.0174912,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.743263,0.9139552,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.7255104,0.8956948,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,5,8.000928,4.1921487,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,9,5.799841,4.7572885,labor market center bornholm busi center bornholm busi center press releas,bornholm compani busi energi labor
reg,8,2.774956,3.29823,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,11,4.058772,4.0218043,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,4,3.8374314,4.397691,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,9,5.4005933,5.387737,labor market center bornholm busi center bornholm busi center press releas,bornholm compani busi energi labor
reg,13,5.3306265,3.573912,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,8,2.9132347,3.5346973,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
