Source,cluster,x,y
sci,6,-0.0046834624,-0.16200584
sci,6,0.0143191945,-0.41305533
sci,4,-1.0727836,-2.0586457
sci,5,2.0190055,1.1500156
sci,6,-0.5865779,-0.20726268
sci,3,-2.4524982,-0.44080144
sci,7,-0.44088674,0.4939971
sci,3,-2.850692,-0.9490826
sci,4,-0.4327114,-1.320061
sci,3,-1.5716058,-0.7742764
sci,-1,-2.431425,0.21503404
sci,4,-1.1430184,-1.8460352
sci,3,-2.6194615,-0.97901994
sci,5,2.2755003,1.3927664
sci,7,-0.7520354,0.35429612
sci,3,-1.542711,-1.904183
sci,4,-0.6277208,-1.2340182
sci,-1,0.64727914,-0.15483719
sci,1,1.9768734,-1.8363625
sci,3,-2.534808,-1.1173372
sci,-1,-2.473554,0.26193577
sci,7,-1.0900981,0.74206185
sci,5,0.9353137,0.9948672
sci,1,0.9755792,-1.9834754
sci,2,-1.27123,1.0341644
sci,-1,0.33578774,-0.74734855
sci,0,1.3225725,-2.856073
sci,-1,-1.7140483,0.5575121
sci,3,-2.714463,-0.29238862
sci,6,-0.29658154,-0.58660614
sci,4,0.05266342,-1.3653898
sci,3,-2.334765,-1.198211
sci,7,0.04142759,0.754795
sci,0,1.5111562,-2.7854533
sci,1,0.69326276,-2.4278862
sci,3,-2.6731782,-0.3514027
sci,5,1.000988,1.6874555
sci,-1,0.27399603,0.19493806
sci,7,-0.6737885,0.12946196
sci,0,1.5552531,-2.5664423
sci,3,-2.0124292,-0.017532347
sci,1,0.95548993,-1.6264019
sci,-1,-1.7945482,0.6660149
sci,5,1.4346005,1.0913396
sci,-1,1.9115539,0.07945621
sci,1,0.11973351,-2.0415673
sci,4,-0.63867414,-2.2861009
sci,4,-1.0177431,-1.4066786
sci,3,-2.234963,-1.2578534
sci,3,-2.7481189,-0.8211986
sci,5,2.2852468,0.96995264
sci,-1,-2.0642273,0.45028007
sci,7,0.2329787,0.573405
sci,1,0.70692235,-1.3213555
sci,5,1.6417651,1.4810189
sci,5,1.8580701,1.2172471
sci,1,0.55246603,-1.3841003
sci,5,2.4709136,0.7394889
sci,1,1.4151939,-1.8717093
sci,3,-2.416997,-1.4431447
sci,7,-1.3663218,0.73247415
sci,3,-2.2220774,-1.0448663
sci,3,-2.0114648,-1.8161517
sci,-1,1.6063956,2.1595166
sci,-1,-1.149416,0.11987943
sci,4,-0.99529713,-1.1651405
sci,0,1.5878013,-2.36195
sci,1,0.43410677,-1.3865073
sci,4,-0.8510598,-1.4442202
sci,1,1.0683978,-1.8040247
sci,5,2.3322587,1.0214411
sci,3,-1.4672115,-1.8955103
sci,-1,0.49783948,-0.29775786
sci,0,1.294488,-2.761268
sci,-1,1.4669108,-0.37483874
sci,1,1.2056261,-2.10137
sci,6,-0.27020174,-0.79470813
sci,6,-0.3725578,-0.23233025
sci,0,1.0849278,-2.6422174
sci,3,-2.4220605,-1.2898575
sci,3,-1.7581002,-0.59990704
sci,-1,1.8628476,0.062295727
sci,5,1.2805343,0.33533648
sci,4,-0.86219645,-1.7906355
sci,4,-1.0871363,-1.3662003
sci,-1,-1.6127362,0.6569169
sci,-1,0.4497693,-1.6490755
sci,4,-0.57311565,-2.0436707
sci,3,-2.6875563,-0.36685413
sci,4,-0.12961407,-1.1449674
sci,1,1.4084888,-2.0403295
sci,1,1.7426853,-1.0739648
sci,1,1.4832956,-1.1724075
sci,-1,-1.6843703,1.039474
sci,1,1.5681186,-1.480059
sci,7,0.1716333,0.6245009
sci,1,0.86346173,-1.7809204
sci,5,1.5343052,1.4683828
sci,4,-0.7123836,-1.1029099
sci,4,-1.0185736,-1.54251
sci,4,-0.6132709,-2.2704473
sci,4,-0.6120393,-1.427555
sci,5,1.8529279,0.8978171
sci,-1,-0.20971544,-1.8720978
sci,-1,-0.23108701,-2.357386
sci,-1,0.6800811,-0.5816526
sci,7,-1.1147583,0.6854122
sci,5,1.9769056,0.70024985
sci,3,-1.652479,-1.4860761
sci,-1,0.34298542,-0.66565907
sci,-1,0.33847156,-2.5581985
sci,-1,1.5090296,-0.7093634
sci,-1,-1.5638072,0.41273397
sci,4,0.022439161,-1.6448582
sci,3,-2.0812554,-0.8984913
sci,3,-1.7885458,-0.6967199
sci,1,0.881136,-1.8340783
sci,1,0.4255458,-1.987159
sci,1,0.82436645,-2.180878
sci,5,1.7730772,0.9720561
sci,-1,0.2479246,-0.8089796
sci,-1,-1.5903192,0.69874763
sci,4,-0.76155764,-1.151678
sci,4,0.15202184,-1.510417
sci,7,0.46582606,0.7954253
sci,-1,1.9428072,-0.7420839
sci,1,1.2678012,-1.7873144
sci,1,1.6276248,-1.2108239
sci,-1,-0.24637942,-2.2798593
sci,1,0.74774754,-2.4067757
sci,-1,0.4422605,-1.0135838
sci,-1,2.653388,1.6209701
sci,5,2.1822743,0.35240382
sci,4,-0.7088249,-1.9782058
sci,7,-1.3939366,0.54478806
sci,1,1.2960144,-1.6971964
sci,7,-0.38492915,0.66200686
sci,1,0.9297658,-2.3152273
sci,-1,-1.5588343,0.023693504
sci,6,-0.15915394,-0.5616049
sci,1,1.2954242,-2.1898315
sci,3,-1.585227,-1.8144033
sci,-1,0.34816003,-1.0621352
sci,1,1.4410026,-1.4485592
sci,1,1.4930822,-1.039352
sci,6,-0.5663127,-0.4669626
sci,1,1.1911662,-1.3596436
sci,4,-1.2830687,-2.024737
sci,2,-0.060354117,1.5615194
sci,2,-0.7918513,1.6702724
sci,6,-0.698146,-0.37258655
sci,5,0.19858816,1.5389217
sci,5,1.7566435,1.7294319
sci,5,0.90475005,0.8795212
sci,7,-0.7256641,0.44841075
sci,-1,1.9729655,0.26219735
sci,-1,-0.18208297,-2.1601288
sci,-1,-0.9465698,0.951417
sci,-1,0.31508023,0.1536141
sci,1,1.4523706,-1.8063656
sci,3,-2.726147,-1.013769
sci,3,-2.0332158,-1.5112824
sci,5,1.6840608,0.5097011
sci,1,1.6880264,-1.7139546
sci,7,-0.8142381,0.45634302
sci,6,-0.10104476,-0.4595286
sci,2,-0.72366244,1.5910798
sci,5,0.6708035,1.5220233
sci,3,-2.3282378,-1.5367445
sci,5,1.8289284,1.7707231
sci,2,-0.26617846,1.4391881
sci,1,1.02176,-1.8154508
sci,5,2.5149536,0.9952854
sci,5,1.1350143,0.7158139
sci,-1,0.61986727,-0.7088573
sci,2,-0.8358567,1.2818676
sci,5,0.3003336,1.3819598
sci,7,-0.10585076,0.6981766
sci,1,1.6743389,-1.374183
sci,7,0.083066866,0.3049229
sci,-1,-0.9567663,-0.121997334
sci,2,-0.5810238,1.5230904
sci,5,0.96556705,1.7631627
sci,2,-1.2530432,1.5248255
sci,4,-0.9129659,-1.4770952
sci,1,1.3249183,-1.5341519
sci,1,0.6871654,-1.686642
sci,5,0.32749093,1.3423607
sci,3,-1.863844,-1.408189
sci,-1,-1.0506431,1.1706289
sci,-1,0.8661648,0.6320341
sci,5,0.23697554,1.1605283
sci,2,-0.72200686,1.7110672
sci,5,1.5859541,1.6315494
sci,-1,-1.1475348,-0.01748614
sci,5,1.4367543,0.7190788
sci,2,-0.72220176,1.8834046
sci,3,-2.0238595,-1.4638847
sci,7,0.10195323,0.48586765
sci,5,0.85405606,1.2769771
sci,-1,0.8000127,-0.672684
sci,5,2.2815647,0.5522897
sci,3,-2.1709845,-1.1655843
sci,-1,-0.37207812,-1.8592006
sci,7,0.0375642,0.39043498
