Source,cluster,x,y
Reg Media,28,3.3373923,7.975192
Reg Media,0,5.61973,6.0946684
Reg Media,12,3.585596,6.1078644
Reg Media,11,5.4243865,4.713857
Reg Media,17,5.728304,4.738774
Reg Media,-1,5.3250327,3.7484167
Reg Media,11,4.5843472,3.9840293
Reg Media,2,4.629271,6.1238008
Reg Media,22,4.6592617,6.3452635
Reg Media,39,5.2736206,3.6250343
Reg Media,8,5.3205414,4.9469147
Reg Media,36,6.0489593,6.8986053
Reg Media,11,5.3669076,4.5701966
Reg Media,-1,4.7844086,4.015891
Reg Media,17,4.769198,3.9573138
Reg Media,4,4.2939906,6.5226827
Reg Media,38,2.769017,5.9918323
Reg Media,0,4.4845314,4.7799363
Reg Media,19,4.8369083,7.4358335
Reg Media,12,5.558849,9.401528
Reg Media,28,3.2175891,7.817124
Reg Media,0,4.5307264,4.8634677
Reg Media,7,4.3307943,4.962329
Reg Media,9,4.978532,6.3022876
Reg Media,21,3.3639739,7.552742
Reg Media,30,3.2863147,7.6936607
Reg Media,5,3.6101923,5.1068964
Reg Media,11,4.152777,3.5633698
Reg Media,32,3.3883677,4.987973
Reg Media,23,6.289301,4.559862
Reg Media,9,4.5559173,5.786214
Reg Media,2,3.526954,4.664983
Reg Media,28,3.3287067,8.044466
Reg Media,19,3.6922553,5.720549
Reg Media,10,4.4586244,5.3248973
Reg Media,6,2.8668182,5.096084
Reg Media,21,2.6315534,5.985275
Reg Media,6,3.849585,6.8586574
Reg Media,20,2.630778,5.54263
Reg Media,-1,5.9761505,5.01063
Reg Media,0,4.123122,4.5007215
Reg Media,34,6.2273426,4.6449485
Reg Media,0,5.847331,5.601201
Reg Media,21,3.3173862,7.450714
Reg Media,17,3.9919832,3.3265722
Reg Media,33,3.9950893,7.2660794
Reg Media,21,2.585487,5.891895
Reg Media,24,4.624299,2.7046502
Reg Media,8,4.666215,4.344729
Reg Media,10,5.1045384,6.1405907
Reg Media,24,4.826038,2.9934585
Reg Media,24,4.617166,2.8301563
Reg Media,24,4.63445,2.6560402
Reg Media,39,4.8874283,3.2600603
Reg Media,35,5.6697807,6.2578263
Reg Media,15,3.3672369,6.769675
Reg Media,6,3.3770578,5.971816
Reg Media,23,4.490906,3.2202692
Reg Media,7,4.4873543,5.301071
Reg Media,24,4.657508,2.992817
