Source,cluster,x,y
sci,1,3.4354153,5.413504
sci,1,5.199425,8.086072
sci,3,4.5902133,7.887589
sci,4,1.7325673,5.0778737
sci,7,0.18490487,8.242572
sci,12,-0.046270434,5.127407
sci,16,0.2404555,6.06674
sci,0,1.3367052,6.449293
sci,2,0.8396024,8.703887
sci,8,-0.9122723,7.841272
sci,1,4.45328,7.433157
sci,6,1.4161086,5.24566
sci,3,3.313557,6.0475297
sci,6,1.2158351,4.9397893
sci,10,4.606382,6.5598583
sci,9,2.919938,5.7165866
sci,0,1.1173451,5.72966
sci,8,-0.75606763,7.3676515
sci,5,2.861386,7.070788
sci,14,5.038493,6.920647
sci,17,3.2207093,6.7575274
sci,9,4.182079,7.803979
sci,15,0.45684844,8.273825
sci,10,4.93392,7.1002455
sci,10,5.305151,7.7222486
sci,7,0.099991076,5.854806
sci,10,4.48376,6.29805
sci,9,3.578256,7.116179
sci,17,3.610486,7.331927
sci,7,-0.00016193786,6.7925224
sci,12,-0.1250218,8.607278
sci,5,2.2938101,5.6254773
sci,9,3.911023,7.5291657
sci,13,-0.39196584,8.070674
sci,1,5.1726236,8.067077
sci,2,0.80077845,7.225033
sci,7,0.0939495,7.7921124
sci,5,2.0938566,5.233086
sci,4,2.4384975,6.3396425
sci,17,3.0789864,6.4546547
sci,3,4.4454794,7.5920444
sci,4,2.4923577,6.3992534
sci,12,-0.30194572,8.133919
sci,9,3.5104907,6.529768
sci,3,4.2213984,7.535238
sci,0,1.3041315,6.9684105
sci,3,4.598699,8.452687
sci,11,0.7555078,5.227536
sci,14,4.55535,6.253704
sci,12,-0.28193012,8.3036
sci,1,4.387279,7.181591
sci,10,4.8412004,6.9959006
sci,6,1.4250199,5.208264
sci,1,5.029156,7.6680684
sci,1,5.080968,8.067791
sci,14,5.191992,7.116393
sci,14,5.10372,6.9556932
sci,17,2.5079215,5.1860094
sci,11,1.1780419,8.425574
sci,0,1.4739604,7.313871
sci,17,3.7066944,7.5448685
sci,13,-0.47249398,7.531093
sci,0,1.471987,8.559506
sci,4,2.1568599,6.2231426
sci,10,5.317511,7.7751565
sci,4,2.6877747,8.266814
sci,4,2.0207307,6.217127
sci,6,1.4028184,4.7200074
sci,10,4.8747354,6.9469533
sci,1,4.9940286,7.513517
sci,0,0.9319332,4.8480043
sci,1,4.201956,6.490986
sci,11,0.7566327,5.044917
sci,8,-1.4687916,7.956492
sci,3,3.4132268,6.111756
sci,7,0.083178505,8.618231
sci,9,3.5976877,6.884983
sci,1,4.999769,7.955338
sci,0,1.4493454,7.2485404
sci,14,5.097,7.0909133
sci,6,1.4088546,5.476412
sci,5,2.8749156,6.885116
sci,1,5.0604553,7.725193
sci,3,3.9881632,6.9826293
sci,10,5.3973503,7.7291255
sci,11,1.1592445,8.251573
sci,0,1.3744543,7.420521
sci,10,4.7347026,6.909519
sci,6,2.0254648,6.7577014
sci,0,1.0070882,4.682701
sci,8,-1.5405704,7.8098564
sci,10,4.2305584,6.2274585
sci,1,4.9609175,7.6023746
sci,11,1.0440269,7.5494137
sci,6,1.8593885,6.9327154
sci,4,2.248663,5.6954107
sci,4,2.9685228,8.304939
sci,0,1.0202695,5.184553
sci,17,2.873646,5.919074
sci,3,4.730839,8.369497
sci,1,4.7469535,7.3558636
sci,0,1.6269283,6.966931
sci,5,2.041989,5.089472
sci,1,4.3060465,6.6483283
sci,11,0.94789165,7.706339
sci,0,0.96906734,5.342326
sci,10,4.2018094,6.0571656
sci,1,5.2080493,8.005293
sci,0,0.91317475,5.581231
sci,0,1.6905488,8.417876
sci,6,1.863651,6.752985
sci,5,2.24635,5.2227435
sci,3,3.8887675,6.9843645
sci,4,1.83425,4.964362
sci,14,4.867255,6.607641
sci,0,1.3904911,8.254738
sci,0,1.1646527,7.3354583
sci,1,3.1802962,5.303691
sci,9,3.0545633,5.685967
sci,5,2.8821354,6.8709817
sci,14,5.2512894,6.795824
sci,3,4.091914,7.352321
sci,7,0.024975833,7.401207
sci,3,4.5242033,7.808418
sci,12,-0.10049869,5.2075973
sci,0,1.004499,4.632599
sci,15,0.45146805,8.683604
sci,7,0.06550491,5.2980614
sci,0,0.9557099,4.7159653
sci,7,0.11093526,7.8686104
sci,4,1.8446627,5.0420375
sci,14,5.1546226,7.056622
sci,1,4.793814,8.063833
sci,14,4.8402967,6.599056
sci,1,4.470399,7.0557194
sci,15,0.48309913,8.198466
sci,0,1.2286452,6.61291
sci,4,2.386915,6.1503325
sci,5,2.341654,5.061048
sci,6,1.6902125,6.072581
sci,5,2.6691544,6.3805304
sci,4,1.652296,5.014829
sci,7,0.05146001,8.763219
sci,14,4.7840548,6.5393715
sci,10,4.1131444,6.094456
sci,14,4.9375987,6.8170433
sci,2,0.8713151,8.168723
sci,0,1.152071,5.3058004
sci,5,2.2131584,5.5215487
sci,0,1.3841393,6.004931
sci,0,0.9022062,5.7098413
sci,14,5.1968584,6.7947545
sci,5,3.2126985,7.183484
sci,2,0.72825044,8.128819
sci,11,1.1214145,7.595003
sci,6,1.643455,5.4778166
sci,5,2.805108,6.928264
sci,3,4.617648,8.364184
sci,0,1.3306836,6.3742833
sci,9,2.7532272,5.4932885
sci,3,3.9304397,7.0102105
sci,3,3.2823863,5.928984
sci,1,3.3788235,5.5913615
sci,0,0.85745716,5.363481
sci,0,1.1164814,5.672771
sci,5,3.256705,7.735617
sci,0,1.3064193,5.899254
sci,7,0.10323262,5.790891
sci,6,1.5321515,6.2188478
sci,2,0.7484115,8.7700405
sci,3,3.6686869,6.695996
sci,5,2.4901917,6.036474
sci,6,1.5293117,5.0559673
sci,6,1.6235417,5.54339
sci,5,2.7062073,6.6003914
sci,6,1.5096987,4.8636823
sci,1,3.8484263,5.802231
sci,10,4.0100303,5.9076557
sci,5,3.0523922,7.10929
sci,7,0.027714057,8.292792
sci,1,4.6108875,7.1760964
sci,6,1.2169646,4.809054
sci,9,2.7886875,5.385971
sci,11,0.83910745,5.857178
sci,3,4.8378634,8.2496805
sci,3,2.902851,5.11834
sci,14,5.0824523,6.930076
sci,1,3.7811933,5.8987813
sci,4,1.9043516,5.0617566
sci,2,0.39358777,5.1364374
sci,4,2.0479808,5.234568
sci,4,2.5546854,6.6694183
sci,0,0.7979005,4.961908
sci,1,4.8388224,8.041445
sci,5,2.7152836,6.1984053
sci,4,2.0669434,5.6532006
sci,14,4.722409,6.405989
sci,4,2.5690236,6.5968933
sci,0,1.2907509,5.963255
sci,12,-0.22662595,7.606913
sci,9,2.5288377,4.8458085
sci,5,2.2148614,4.868517
sci,1,4.0733624,6.5923486
sci,2,0.68633556,8.921886
sci,15,0.47651315,8.779033
sci,3,3.2622192,5.7940264
sci,6,2.1267276,7.3626676
sci,17,2.9121842,6.0388246
sci,8,-1.099612,8.015676
sci,4,1.8958278,5.0640664
sci,1,4.111699,6.9100513
sci,0,1.5033026,6.5434914
sci,5,1.8920412,4.6789007
sci,1,4.3732586,6.5695963
sci,1,4.200973,6.62676
sci,5,2.8564951,6.3579307
sci,0,1.0232594,5.163692
sci,5,2.9926312,6.6101036
sci,0,0.8695782,5.2953253
sci,9,2.9494684,5.4507804
sci,2,0.4639038,5.146097
sci,8,-0.8852987,6.327257
sci,8,-0.80559,6.4986787
sci,13,-0.4443333,8.741786
sci,7,0.19168305,9.168305
sci,13,-0.34134582,5.6156793
sci,4,2.8723,7.5046153
sci,-1,-0.5461268,6.8997207
sci,3,2.9379249,4.9981513
sci,-1,-0.74143165,8.198266
sci,13,-0.27170974,5.3265615
sci,17,2.3370032,4.8136086
sci,1,4.656078,7.089292
sci,14,5.4085536,7.419942
sci,12,-0.08870052,8.865121
sci,17,2.31083,4.7476373
sci,12,-0.18764012,5.481095
sci,12,-0.09765775,5.413673
sci,8,-1.0133847,6.42353
sci,7,-0.008788433,7.1096334
sci,14,5.1715217,6.736008
sci,-1,-0.50422156,6.831885
sci,7,0.028863547,5.118739
sci,9,2.632904,4.9580708
sci,16,0.29125386,8.834292
sci,12,-0.1601392,8.552793
sci,0,1.0540174,6.1465735
sci,8,-0.86712134,6.2047696
sci,7,0.12925214,8.919385
sci,13,-0.22366558,5.3893137
sci,0,1.1883627,5.271921
sci,12,-0.073368184,5.6475434
sci,2,0.37213057,5.077993
sci,8,-0.96761286,6.39237
sci,16,0.3140694,9.152156
sci,8,-0.9774209,6.3237042
sci,6,1.3653023,4.9940815
sci,0,0.93781686,5.052442
sci,6,1.2429581,5.1445813
sci,12,-0.22493675,8.727346
sci,10,4.6812587,6.893491
sci,8,-1.0350097,6.5215974
sci,-1,-0.66049665,7.8643
sci,13,-0.4381501,8.71042
sci,8,-0.9870773,6.336405
sci,16,0.28826976,9.100596
sci,2,0.32475877,4.980064
sci,12,-0.22716103,7.752282
sci,-1,-0.5306255,6.624103
sci,14,5.5256753,7.3385515
sci,13,-0.3884681,8.665356
sci,7,-0.010037033,8.720134
sci,12,-0.078297555,5.224028
sci,16,0.32067674,8.715386
sci,14,5.480476,7.376767
sci,9,2.4874232,4.7585936
sci,8,-0.82267016,7.5987606
