Source,cluster,x,y
Reg Media,10,5.6522236,10.127742
Reg Media,10,6.2816486,9.652938
Reg Media,13,6.6192136,9.730875
Reg Media,-1,7.4966416,6.685818
Reg Media,10,6.2696486,11.479915
Reg Media,-1,6.9885716,11.303179
Reg Media,11,7.1756053,7.9973626
Reg Media,10,5.2895107,11.166522
Reg Media,5,5.1029506,9.3877325
Reg Media,10,6.73315,11.038429
Reg Media,10,6.0065904,11.56924
Reg Media,12,7.5218453,10.535608
Reg Media,-1,6.449128,11.482218
Reg Media,7,5.7241817,8.3835945
Reg Media,10,6.1712117,10.241116
Reg Media,-1,6.337941,9.30385
Reg Media,13,6.532962,9.884148
Reg Media,10,5.9612103,10.121392
Reg Media,11,7.8301263,9.057595
Reg Media,3,7.5692563,7.396704
Reg Media,0,8.976233,4.7189317
Reg Media,11,6.9366446,8.171391
Reg Media,2,8.211019,7.615265
Reg Media,12,7.097584,10.832845
Reg Media,6,4.9137836,10.244226
Reg Media,10,5.956605,10.078438
Reg Media,10,6.413197,10.948484
Reg Media,3,7.7583003,7.5269475
Reg Media,2,8.076525,7.5606847
Reg Media,11,7.280894,7.972403
Reg Media,12,6.991015,10.388695
Reg Media,10,6.6609564,11.3878765
Reg Media,2,7.873043,7.383169
Reg Media,10,6.1394625,11.054358
Reg Media,9,8.171597,9.401318
Reg Media,4,8.047997,10.049188
Reg Media,2,8.057967,7.493169
Reg Media,10,5.607249,11.254868
Reg Media,10,5.7016425,10.040282
Reg Media,10,5.8124194,11.428986
Reg Media,8,7.362153,11.600303
Reg Media,10,6.3966837,11.266096
Reg Media,11,7.3445716,8.697594
Reg Media,10,5.996576,10.766079
Reg Media,11,7.0707865,8.3772
Reg Media,7,6.0434613,8.6556635
Reg Media,7,6.0321074,8.24347
Reg Media,7,5.929732,8.474165
Reg Media,1,8.769304,8.545709
Reg Media,10,5.872539,10.259338
Reg Media,1,9.144724,8.656963
Reg Media,10,6.544953,10.638135
Reg Media,4,7.775534,9.969166
Reg Media,10,6.5687985,11.089414
Reg Media,4,7.796788,9.917406
Reg Media,10,6.1515884,10.856919
Reg Media,10,6.369999,10.042506
Reg Media,0,7.4831343,5.8027277
Reg Media,8,7.498289,11.472615
Reg Media,12,7.245156,10.119304
Reg Media,10,6.5545673,10.485184
Reg Media,2,8.21683,7.5720468
Reg Media,12,6.972507,10.190049
Reg Media,10,5.1765375,10.114703
Reg Media,8,7.3866653,11.550741
Reg Media,8,7.4905586,11.47556
Reg Media,10,5.8764825,9.551022
Reg Media,5,5.731365,9.187522
Reg Media,12,7.328142,10.423518
Reg Media,3,7.5424533,7.508881
Reg Media,10,5.2522373,10.15645
Reg Media,10,5.903101,10.48351
Reg Media,4,7.9905815,10.447145
Reg Media,10,6.0766315,9.8798485
Reg Media,5,5.482673,9.107382
Reg Media,2,8.066516,7.516331
Reg Media,5,5.855455,9.190661
Reg Media,10,6.5326343,11.230491
Reg Media,4,7.7502704,9.781222
Reg Media,2,8.335662,7.8118277
Reg Media,6,5.2769017,9.822002
Reg Media,11,7.100094,8.387364
Reg Media,0,9.500354,7.5116625
Reg Media,11,7.221918,8.2474575
Reg Media,12,7.2101207,11.08526
Reg Media,7,6.583247,8.542891
Reg Media,-1,6.746042,9.158492
Reg Media,-1,8.451962,9.441853
Reg Media,5,5.441976,9.4589615
Reg Media,4,8.105255,9.771749
Reg Media,1,8.785087,8.914717
Reg Media,11,7.1596346,8.424365
Reg Media,10,5.9097915,9.593641
Reg Media,10,5.199626,10.190417
Reg Media,2,8.100105,7.617861
Reg Media,13,6.637046,9.943416
Reg Media,13,6.824637,9.991326
Reg Media,1,9.260554,8.654824
Reg Media,14,7.0584464,9.837838
Reg Media,10,6.0852365,10.089514
Reg Media,6,4.735733,9.841785
Reg Media,1,9.128231,8.656456
Reg Media,6,4.915729,9.812953
Reg Media,11,7.0937057,8.587786
Reg Media,-1,8.404057,9.655529
Reg Media,10,5.4965644,11.04025
Reg Media,10,6.4036465,11.1779585
Reg Media,5,5.569472,9.355077
Reg Media,10,6.192393,11.303219
Reg Media,10,5.951277,10.392207
Reg Media,6,4.738241,10.041792
Reg Media,13,6.6888223,10.031495
Reg Media,10,6.0933847,10.147112
Reg Media,10,5.9154534,10.607277
Reg Media,6,5.0914073,9.768013
