Source,cluster,x,y
reg,1,-1.4202931,-1.23554
reg,1,-1.8824753,-3.3203523
reg,1,-3.9984057,-1.6282656
reg,1,-2.4868934,-3.165386
reg,1,-1.3735363,0.673008
reg,1,-1.401947,-2.6628962
reg,1,-1.4645721,-0.59194267
reg,1,-1.4727385,-2.654273
reg,1,-1.3955895,-2.0897326
reg,1,-4.4596586,-0.30488715
reg,1,-2.9151049,0.91803044
reg,1,-1.1714004,-1.4271327
reg,1,-2.518114,0.47129926
reg,1,-3.6731968,1.1650501
reg,1,-3.0090582,-2.1470578
reg,1,0.51410156,-1.224034
reg,1,-1.0830581,-1.627344
reg,1,-2.1253633,-2.5715284
reg,1,-3.121943,1.0979912
reg,1,-3.5483515,0.95380193
reg,1,-3.4190063,0.42329037
reg,1,-2.8538418,-1.8254372
reg,1,-2.7658715,-2.990817
reg,1,-3.301992,1.2247254
reg,1,-2.4922001,-1.4298517
reg,1,-4.187689,-0.24754609
reg,1,-4.2736106,-1.1907655
reg,1,-3.6548712,0.9460979
reg,1,-1.0768912,-3.102799
reg,1,-0.870783,-1.5085007
reg,1,-1.8584764,-3.4880443
reg,1,-3.6290936,-3.1298323
reg,1,-2.265226,-2.8643253
reg,1,-3.4748788,-0.26751834
reg,1,-1.8676099,-2.1364684
reg,1,-3.105453,0.040306807
reg,1,-2.064123,-0.43318388
reg,1,-1.5282617,0.474164
reg,1,-1.1166155,0.30275306
reg,0,-4.352902,0.8211866
reg,1,-1.7604191,-1.9700905
reg,0,-4.5140414,0.84347075
reg,1,-2.963637,-2.072698
reg,1,-4.8131657,-1.5049243
reg,1,-2.7537305,-2.6501646
reg,1,-4.5526958,-1.4541117
reg,1,-1.770911,-2.7318847
reg,1,-1.6375215,-2.286023
reg,1,-2.4173207,0.81231415
reg,1,-3.7565563,-3.1470191
reg,1,-2.945884,-1.944469
reg,1,-2.4312887,-1.0119758
reg,1,-3.5576086,1.0422453
reg,1,-2.8140216,-0.9993208
reg,1,-0.05842286,-1.9566193
reg,1,-3.656796,-3.235972
reg,1,-3.8082907,-3.1596408
reg,1,-1.2953706,-0.9742766
reg,1,-1.1867132,-0.39550507
reg,1,-4.41593,-1.8434392
reg,1,-3.144543,0.84207404
reg,1,-0.1099944,-2.142542
