UMAP1,UMAP2,cluster
10.888078,12.116012,1
11.170134,11.143492,1
10.7959,12.406122,1
11.459644,10.136133,1
11.226696,11.53228,1
10.333088,12.206004,1
10.828652,13.223602,1
11.765485,11.459951,1
11.713217,9.894589,1
11.621484,11.156702,1
12.274442,10.468024,1
11.73837,14.001195,1
11.896291,9.780277,1
12.449821,9.954518,1
10.268718,12.951841,1
11.312596,10.202114,1
11.642704,10.70803,1
11.917458,10.881342,1
10.043051,13.668536,1
11.241212,14.405434,1
11.344797,11.811957,1
11.950383,10.414785,1
10.951924,13.883827,1
12.564941,9.914666,1
11.192056,13.124936,1
11.594735,14.189131,1
10.674139,11.893436,1
10.581002,11.160165,1
11.568021,11.268667,1
11.992898,10.35668,1
11.313354,11.358802,1
11.039629,13.915891,1
11.510984,10.789126,1
12.070334,10.559138,1
11.454816,12.876938,1
12.615207,10.128794,1
10.781182,12.742824,1
11.40122,10.180336,1
11.064661,13.653701,1
11.874238,10.365919,1
11.885318,9.814089,1
11.013302,12.270165,1
12.121038,10.143684,1
12.603867,9.935711,1
11.949278,9.742266,1
12.045681,9.574323,1
10.55593,11.59822,1
11.81951,13.654219,1
11.707162,12.986037,1
12.021521,10.825971,1
10.863598,13.33553,1
11.708585,13.9871235,1
11.355412,11.721096,1
12.461757,9.805728,1
12.535044,11.3957615,1
10.146015,11.532703,1
10.685153,12.313743,1
11.808149,9.869201,1
12.15768,9.7627535,1
10.548193,12.513926,1
11.531831,10.361859,1
10.640523,12.526393,1
10.324294,14.350143,1
11.3377905,11.059156,1
11.060922,14.270709,1
11.578113,10.808354,1
12.54584,9.92746,1
11.641384,12.874103,1
11.838826,9.745141,1
11.110505,12.231138,1
11.610608,11.51585,1
12.238698,10.018613,1
11.73344,10.371196,1
12.448928,9.915751,1
11.456951,13.615808,1
11.736584,12.981193,1
11.850137,9.871223,1
11.318974,12.116834,1
10.5689,12.55649,1
10.277246,14.367792,1
11.420772,10.278823,1
12.119594,10.083687,1
11.651705,13.267361,1
11.521005,12.446658,1
11.0043745,11.972889,1
12.597562,11.018466,1
10.880992,12.4564295,1
11.28787,11.403897,1
12.610837,10.119222,1
12.052064,9.963455,1
11.691615,12.887469,1
10.651481,11.962322,1
11.476547,10.172971,1
11.238011,13.158659,1
10.488901,12.555273,1
11.30896,10.208749,1
12.542154,9.812521,1
10.974843,12.686142,1
11.689226,13.18903,1
11.511974,12.505745,1
10.697267,11.78246,1
11.620109,10.463884,1
10.990017,11.991498,1
11.635436,10.090108,1
11.802606,13.628159,1
11.476436,11.977193,1
10.852012,11.54017,1
11.186482,11.319442,1
11.739239,11.284602,1
12.01401,9.519915,1
12.161414,10.621832,1
10.06406,13.829475,1
12.2852125,10.256678,1
10.019774,12.663253,1
10.744888,12.576676,1
11.515604,14.199285,1
10.185862,12.790955,1
10.683008,12.652245,1
11.164757,13.654647,1
11.120309,11.853953,1
11.921619,9.661168,1
12.35192,10.1955805,1
11.658267,9.823885,1
11.8178835,9.9795265,1
11.563898,14.273532,1
10.665862,12.845946,1
11.290391,11.616917,1
10.512215,11.596208,1
9.972685,11.985165,1
10.5498495,11.059476,1
10.271133,11.888663,1
11.129106,14.175347,1
11.599751,10.034078,1
11.192963,10.406969,1
11.717597,9.890847,1
11.678237,13.864708,1
10.823138,12.637504,1
10.708178,11.702013,1
9.805898,11.820827,1
10.633978,12.681488,1
11.859873,9.660994,1
11.8148575,11.059618,1
11.621163,13.772016,1
11.558395,13.306588,1
10.977257,12.168794,1
11.423917,11.198108,1
12.59379,10.119104,1
11.113323,12.770487,1
11.051354,11.53891,1
11.766615,10.592191,1
11.071976,11.191946,1
10.785351,10.996014,1
10.836426,12.681746,1
9.667869,11.822416,1
11.985749,11.026352,1
9.846326,11.847624,1
10.2731285,12.859217,1
9.861568,11.866191,1
11.583865,13.925138,1
11.58009,10.631636,1
11.299208,11.528358,1
10.784639,12.573046,1
10.359688,12.027933,1
11.448575,11.379088,1
10.828685,12.116423,1
11.116954,10.589789,1
11.07504,10.458473,1
11.912579,11.234421,1
11.17447,13.91188,1
11.936224,10.210216,1
10.811252,12.597009,1
10.801071,11.457306,1
10.735961,12.606847,1
12.581418,10.09766,1
10.615653,11.298121,1
11.884711,9.607404,1
11.084141,10.504733,1
11.22405,12.06629,1
10.26852,12.338208,1
10.6696005,11.926461,1
11.432865,11.670911,1
10.261307,12.254769,1
12.314107,10.085419,1
11.374072,11.29865,1
10.597283,11.83512,1
11.549744,10.152921,1
11.026598,11.027359,1
9.919585,11.891082,1
11.079496,13.38797,1
10.247197,11.411219,1
10.424968,11.597137,1
11.506698,10.283079,1
11.259048,14.468416,1
11.551808,14.2401705,1
10.567944,11.031051,1
11.680087,12.490463,1
11.203384,11.288922,1
1.4614804,13.419671,0
11.149142,12.119303,1
11.768409,10.360834,1
11.216828,12.741851,1
10.518314,12.032051,1
11.552373,10.204399,1
11.477607,10.253118,1
11.0957365,11.084269,1
10.572729,12.289771,1
11.099659,11.001182,1
10.635454,12.421471,1
11.166845,11.410182,1
10.4813,12.506415,1
5.7701745,11.085,0
5.730863,11.200816,0
11.043941,13.178354,1
4.8012567,11.287322,0
5.0642114,10.553903,0
11.949579,11.42137,1
5.5220556,11.300306,0
10.529438,11.354054,1
1.6404486,13.028685,0
4.9861073,10.4693,0
10.559617,11.729159,1
11.979805,9.701902,1
12.19593,9.509956,1
10.692057,14.302924,1
4.131153,12.832558,0
3.700681,11.7801695,0
3.4926069,12.331472,0
5.7730036,11.096699,0
4.572097,10.681542,0
11.942957,9.561729,1
5.5630302,11.352609,0
3.0962086,12.254143,0
10.649353,11.377237,1
11.035011,14.443043,1
11.215623,14.042036,1
9.940073,12.00742,1
5.84957,11.056825,0
10.747605,14.395856,1
5.020922,10.5113125,0
10.548402,12.303536,1
10.527505,14.40437,1
10.039053,11.99708,1
5.8045106,11.102625,0
4.8450813,11.355147,0
5.757959,11.12332,0
10.983611,12.179312,1
10.596224,12.294139,1
10.407629,12.083047,1
11.115357,14.142947,1
11.75705,9.884922,1
5.5340047,11.005014,0
10.819464,13.753765,1
10.664399,13.900808,1
5.786789,11.111969,0
4.8725834,11.324518,0
10.084279,11.937001,1
9.848045,13.324802,1
5.677374,11.323905,0
12.149414,9.566539,1
11.070814,13.797579,1
11.34345,14.165373,1
9.650738,12.317102,1
11.347012,14.43175,1
12.174889,9.556784,1
10.303537,11.434996,1
10.842459,13.585827,1
