Source,cluster,x,y
sci,9,3.7041183,3.6160114
sci,17,5.5703416,5.8409133
sci,2,4.8247905,6.5107803
sci,16,5.5732927,6.013977
sci,6,7.3557854,5.7702236
sci,12,5.33913,6.022777
sci,3,6.150235,4.3655434
sci,2,5.3748074,6.6951127
sci,8,5.8708897,5.29844
sci,6,4.101729,3.2085052
sci,9,6.090082,5.724044
sci,3,5.8853436,4.1863775
sci,1,4.3360457,2.7240486
sci,15,2.4490337,5.7189336
sci,15,2.2482135,5.1286693
sci,11,7.571555,5.266499
sci,0,4.520667,2.069075
sci,5,4.9728065,4.0195107
sci,11,8.105352,5.5546284
sci,2,5.2873683,6.346416
sci,12,4.7489924,5.4555984
sci,10,2.4376493,5.117675
sci,9,5.741321,5.3644304
sci,2,4.050998,4.8202486
sci,4,4.2111635,2.4989767
sci,11,8.238176,5.6801476
sci,5,7.7003703,6.206158
sci,12,4.7799582,5.358763
sci,14,4.8035655,6.8324904
sci,9,6.520909,5.992651
sci,17,5.277302,5.4776287
sci,0,5.336889,2.3821056
sci,3,5.415844,3.852834
sci,5,4.9457946,3.9575105
sci,12,5.4318533,6.3375006
sci,2,5.545001,6.6686974
sci,2,5.1077986,6.502307
sci,12,3.8441846,4.4417334
sci,1,5.165969,3.2501285
sci,6,4.4159408,3.4939585
sci,5,7.199792,5.9505453
sci,10,2.786051,5.646396
sci,2,4.9759398,6.4753942
sci,3,6.33934,4.518417
sci,6,7.792082,6.143985
sci,2,4.857005,6.6582656
sci,12,5.266415,6.0791388
sci,6,4.948188,3.8344922
sci,6,6.7298174,5.1564713
sci,14,4.6535954,6.716879
sci,10,2.4312465,5.0201664
sci,5,7.3946548,6.028135
sci,8,6.356949,5.6806545
sci,6,4.999905,3.8532658
sci,8,7.1394916,6.1164627
sci,15,2.2881405,5.1635537
sci,5,4.1874704,3.3647828
sci,5,6.5539145,5.407254
