Source,cluster,x,y
Reg Media,2,4.5346217,3.9013796
Reg Media,0,2.074913,7.5144076
Reg Media,12,1.1941164,7.364958
Reg Media,26,3.5557597,4.9970036
Reg Media,32,4.2155523,5.9400687
Reg Media,29,3.2267764,4.909853
Reg Media,31,0.16473523,7.208399
Reg Media,17,1.7488409,6.916587
Reg Media,17,1.6980411,6.8314996
Reg Media,26,3.6441321,5.023243
Reg Media,0,1.7289462,7.593915
Reg Media,0,2.397446,7.1437254
Reg Media,0,2.0516562,7.5627747
Reg Media,2,4.199023,4.324725
Reg Media,28,2.6922848,5.2929273
Reg Media,3,0.12509798,6.208026
Reg Media,13,1.767458,4.752324
Reg Media,2,4.0418534,4.099996
Reg Media,3,0.178572,6.0926023
Reg Media,0,2.0299506,7.6142535
Reg Media,0,1.7767681,7.571095
Reg Media,0,2.1212838,7.5658574
Reg Media,30,7.21831,4.59422
Reg Media,0,2.0676975,7.5707693
Reg Media,28,2.328064,5.6014314
Reg Media,17,2.5881283,6.3655257
Reg Media,20,2.4018185,6.1346226
Reg Media,23,0.6520099,6.9987617
Reg Media,20,2.419202,6.172819
Reg Media,0,1.6625354,7.1717596
Reg Media,2,3.7315211,4.116771
Reg Media,12,1.3667732,7.305588
Reg Media,2,4.2118654,4.321889
Reg Media,2,4.2519426,4.241276
Reg Media,28,1.9626497,5.8950415
Reg Media,0,1.8816493,7.666607
Reg Media,2,4.1848297,4.3434253
Reg Media,10,6.5046062,5.6658316
Reg Media,24,2.8893447,6.2695303
Reg Media,0,1.573049,7.1856785
Reg Media,12,1.0565389,7.151663
Reg Media,23,0.66365165,6.693586
Reg Media,35,2.5151095,5.503762
Reg Media,18,3.2655776,5.3767624
Reg Media,12,0.9655843,7.032959
Reg Media,22,1.1833564,6.351438
Reg Media,8,5.8195086,6.1248455
Reg Media,22,1.2089692,6.5760846
Reg Media,3,0.8584499,6.5924706
Reg Media,23,0.42861408,6.9835033
Reg Media,18,3.4760318,5.5094686
Reg Media,13,2.2388692,4.656094
Reg Media,32,0.7344554,5.5590353
Reg Media,5,5.260363,5.177709
Reg Media,2,4.033925,4.4841695
Reg Media,32,0.78194076,5.6104884
Reg Media,17,1.2503426,5.9375315
Reg Media,34,2.4279537,4.59776
Reg Media,2,3.8614724,4.2006736
Reg Media,2,3.849525,4.073826
Reg Media,20,2.1118207,6.4850993
Reg Media,3,-0.0025530395,6.177636
Reg Media,20,2.1664715,6.456218
Reg Media,0,1.5458083,7.915919
Reg Media,0,2.8576279,6.4515977
Reg Media,32,1.4166077,5.488703
Reg Media,2,4.180332,4.1834407
Reg Media,24,2.7219198,6.064907
Reg Media,27,1.6077859,5.471615
Reg Media,13,1.6013712,4.779186
Reg Media,13,2.1762486,4.6054354
Reg Media,26,3.543217,4.9917927
