Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,15,1.6001829,4.2665515,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,8,3.1500607,3.8435986,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,2,3.0794778,5.7006145,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,2,3.4495437,5.9334826,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,12,-1.4628289,3.6936882,electricity grid bornholm electricity bornholm electricity grid net east el net east,bornholm energy electricity wind energinet
reg,1,-0.45147973,4.0739284,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,2,3.5025046,5.9020057,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,14,-0.10537079,3.4253554,transformer station energy industry property value north sea nuclear power,bornholm energy island must islands
reg,2,3.362263,5.6478915,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,2,3.2559824,5.8871646,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,0,1.7069721,3.1566367,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,3,2.502853,4.9231086,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,3,2.5728586,5.2210264,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,3,2.4171562,4.7894773,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,3,1.1891515,5.072967,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,2,3.4241817,5.997599,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,14,-0.4518069,2.816995,transformer station energy industry property value north sea nuclear power,bornholm energy island must islands
reg,9,1.5454161,6.7141323,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,0,1.7431098,3.3973663,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,0,1.9897449,3.4945245,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,4,-1.6598438,3.9279792,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,12,-1.4397987,3.7035353,electricity grid bornholm electricity bornholm electricity grid net east el net east,bornholm energy electricity wind energinet
reg,12,-1.6556177,3.6776803,electricity grid bornholm electricity bornholm electricity grid net east el net east,bornholm energy electricity wind energinet
reg,3,1.6401364,5.3055053,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,0,1.3951932,3.7576642,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,15,2.1989703,4.537795,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,12,-0.85163486,3.3585904,electricity grid bornholm electricity bornholm electricity grid net east el net east,bornholm energy electricity wind energinet
reg,2,3.0156026,6.3550344,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,5,3.4316366,5.2459054,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,9,1.2117091,6.530064,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,3,1.1684065,6.0387616,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,9,0.8177746,6.763712,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,9,1.4757004,6.7780986,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,9,1.1790265,6.7164993,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,7,0.5854336,6.530153,high voltage high voltage station voltage station local plan land plant,bornholm energy area energinet land
reg,4,-1.3206792,4.243778,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,0,2.0874786,3.56007,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,2,3.5527887,6.000446,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,3,1.0879533,5.8222995,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,13,0.73864186,4.291781,nature bornholm wind turbines transformer station reader letter social democratic,bornholm energy island wind new
reg,0,1.606675,3.2616014,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,0,1.7167948,3.4315097,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,3,2.5087113,5.5983577,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,8,3.236593,3.7525,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,11,0.37634087,1.8532132,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,14,-0.2977444,3.3174634,transformer station energy industry property value north sea nuclear power,bornholm energy island must islands
reg,7,0.53959346,6.3628936,high voltage high voltage station voltage station local plan land plant,bornholm energy area energinet land
reg,6,2.1551607,4.035809,green energy danish business national center promotion board center green,bornholm energy business green island
reg,9,1.0989982,6.661295,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
reg,10,-1.0875171,3.4013562,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,2,3.5609198,5.904137,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,3,1.0161611,5.972127,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,9,1.3146939,6.7814217,high voltage land facility søgaard mikkelsen kim søgaard mikkelsen kim søgaard,plant energy energinet bornholm says
