Date,Title,Outlet,Content
2024-04-22 00:00:00,Forperson tror fortsat på mølleprojekt,Bornholms Tidende,"arbejd etabl lokal- folkeej havvindmøllepark bornholm kom fortsæt uans klag giv bornholm havvind medhold ej , sig forperson . s elvom senest halvand års tid bornholm havvind ligefrem dan ros , borgerenergifællesskab forperson , pet andrea niels , optimistisk , snak fald fremtid - vindmøl overhoved kom . sig interview tid umiddelbart forening generalforsamling lørdag formiddag bibliotek røn . - så vidt kan få miljøgodkend økonomi projek , sik , politik godt kan se mening , selvfølg foregå . bedst måd skab lokal opbakning grøn omstilling , selvsam politik efterspørg , sig pet andrea niels . øjeblik vent forening , energiklagenævn tag stilling klag , bornholm havvind indgiv . bornholm havvind fik oktob nej energistyr ansøgning få tillad gå gang forundersøg opsætning ni lokale- folkeejed vindmøl nexø . tillad - - ell næst skridt udvikling projek , bornholm havvind opfat , afslag meddelt baggrund politisk aftal , udmønt lovgivning tidspunk , afgør fald . derfor valg forening klag . - hvorvid klag fald vor fordel ej , indflyd , hvilk organisatorisk form kort ban . arbejd kom fortsæt uafhæng organisatorisk form - rim optimistisk omkring , sig pet andrea niels . mul ændring organisation lørdag generalforsamling præsent bestyr bud arbejdsplan kom år udgangspunk to scenari . ene scenari klag afvist , and får bornholm havvind medhold . klag afvist , mul , bestyr foreslår nedlæg borgerenergifællesskab . set mul , forening får medhold . - arbejd havvind bornholm stået år - før novemb 2022 etabl borgerfællesskab forening begræns ansvar . omfang giv mer mening find tilbag lign konstruktion , ent oper uden cvr-num , oper nærm almind forening , så sagt forestil , løsningsmodel , sig pet andrea niels , tilføj : - egent syn , spekulation . syn , god organisatorisk form , tillad arbejd vid , forhåbent får medhold klag , regering kan konstat , nødt find løsning , hvilk tror , arbejd . bemærk forbind , nog regering , ude tal imod projek bornholm havvind . - afvist formalistisk baggrund , stil imod lokal- folkeejed projek . tværtimod oplev , regeringsparti stor opbakning konstruktion vor . derfor håb , træk arbejdstøj find løsning , nødvend , kan fortsæt , sig . usikkerhedsmoment christiansborg bekend plan etabl energiø bornholm . pet andrea niels men , energiø `` usikkerhedsmoment '' , svært forhold . - energiø , mønt bornholm . derfor vigt , bornholm arbejd vid vor eget projek , kan sikr , opnår mul aftag strøm kostpris kan tjen peng , fordelag placering , . , energiø kan giv - kan sikr , sig forperson . så , kom lokal , folkeej havvindmøllepark , energiø etabl ? - nej , ser . generelt lokalt bornholm miljøsamt civilsamfundsorganisation stor opbakning projek , men pet andrea niels . generalforsamling stor interes opbakning fortsat arbejd borgerenergifællesskab , men . ing meld generalforsamling mødt 20 stemmeberettiged medlem . ved stift generalforsamling novemb 2022 mødt 65 person - dag , stor del østland sneet ind . samtid ønsked ing tilstedevær medlem stil bestyrelsesvalg - hverk bestyrelsesmedlem suppleant - selvom fler plads led , fler valg træk . henhold forening vedtæg derfor vælg minimum ét medlem , lykked tilsynelad kun , fordi jona v. anders , sted generalforsamling , forhånd meddelt bestyr , gern stil . kan kald god opbakning deltag arbejd ? - udmærk klar , nuvær tidspunk arbejd , præg usikker . svært vid , stil , går bestyr . derfor glad , trod frivil , stilled bestyr hjælp vid , sig pet andrea niels , tilføj : - overbevist , punk , igen vind sejl vindmølleving , så nok folk , kan se mer konkr , bestyrelsesarbejd kom bestå i. generalforsamling gav bestyr bemyndig , kan indsuppl nye bestyrelsesmedlem omfang , relevant . samtid meddelt bestyrelsesmedlem , ind generalforsamling valg træk , umiddelbart generalforsamling , vedkom alligevel træk bestyr endnu , fortsæt kas bak projek ."
2024-04-22 00:00:00,Transformatorstation skaber ingen arbejdspladser? Det ved vi da godt,Bornholms Tidende,"int nyt vind , poul-jørg videsl skriv læserbrev , transformatorstation skab nog arbejdsplads bornholm . p oul-jørg videsl skriv , modsat politik sig , kom transformatorstation skaf nog arbejdsplads bornholm , så lig tur . kend ing politik , synspunk , poul-jørg videsl , tiltænk . energiø landanlæg giv rigt arbejdsplads bornholm etablering . hereft betjening landanlæg servic havvindmøl . går drift , rigt , så arbejdsplads . ved godt . , crt dokument . så kend vid . giv bornholm mul , bornholm , kan få , landsplan massiv interes invest i. derfor , fokus , overskuds-el kan omdan grøn brændstof skib , fly tung køretøj . ptx-anlæg natur læg fysisk ved sid landanlæg , el kom land . skab rigt arbejdsplads . så realistisk ? politisk interes investor . interes . del dansk smv-regering strategi frem udvikling grøn brændstof . lea wermelin , mf , tid miljøminist lig forhandl brintrør plad gennem jylland . ibland østersøland plan brintrør gennem østersø , forbi bornholm , gør relevant ptx anlæg bornholm . 60.000 skib sejl årl forbi , så kan relevant tank . eu plan el-produktion østersø nordsø , god vind . grøn erhvervspark kan tiltræk skab nye virksom , brug elektricit . gigantisk varmeoverskud , kan forsyn bornholm fjernvarm bind net sam bornholm . stor investering uklar ? ja , vision vilj . kan løft bornholm markant . hel , så giv mening kun stir blind landanlæg arbejdsplads forbind . stør perspektiv . lad sig klart , uden bredt udviklingsperspektiv , bornholm får forær kraft energiø landanlæg , så se helt anderled bornholm fremtid . får udviklingstrampolin forær , hvorfra andr hop nå andr mål . realistisk . fugl , tid fløj forbi bornholm , fordi udkant , land læg æg , fordi bornholm centrum østersø nordeuropa energipolitisk andr områd . politisk opgav , bornholm lev reder , fugl kan yngl i. så ing fugl tag and mellemstation ."
2024-04-23 00:00:00,Lad os købe elnettet tilbage,Bornholms Tidende,"net , vor frihed styr , forsøg få styr , skriv benny elmann-lars . t refor gang , unuanc , gennemfør profitmaksimering investering bornholmsk eln . vi send 700 mio . kr . bornholm . klap vær taknem , ven . derudov gør lyst , nul transparens. forbliv sikkert . uds malk 500 mio . kr . mer , må virk overvej . elselskab radius sjælland udbyg mellemtid net basis forbrugsmønstr , prøv inform kund udstrækning , kan følg forstå bevæggrund at/om kapacitet øges . sam trefor selvfølg gør bornholmsk adres , hel forbliv black box . overordn enest fornuft vej frem derfor , bornholmsk elkund - sam - køb elnet tilbag . overvej så lig , beof måsk mer professionel styreform stil røn havn fik etabl år tilbag - tank , winni grosbøl stærk fortal tilbag tid . ing politik født medlem beof led , tak . borg ejer net , slip kunst sat transporttarif , kør net måd , så båd opgrad nødvend , forhold enhv tid gæld rammebeting , energiø stør vindmøllepark nærmest fremtid byd . måd , fordi behov , forretning forstand , trefor charl niels ynd mind , hver gang taletid , kan behersk vor energiforsyning ager , praktisk nødvend . medejerskab andelshav , glæd tilfreds retfærd , måsk endda overskud , resultat . tilbagekøb sikkert betyd 20.000 kron per bornholm form pas lån , del 30 års period , syn oversku . kan , utal mul , hvordan alternativt finansi , specielt ved , mer pengestærk andelshav , interes alternativ energi , kan tag broderpart omkostning . net , velsign frihed styr , forsøg få styr gennem energin , energistyr , trefor beof . sag står , betal årl størrelsesordn 25-50 mio . kr . eltransportafgift trefor . sæt relation tilbagekøbspris net , vupti , så mul finansiel basis overtag . ejerskab giv beof nyt liv , specielt samtid opret beof-styreform , svar dag standard stor koncern , sig ret professionel , uden kommunalbestyrelsesmedlem født medlem bestyr , ing forudsætning sid i. tank støtted winni grosbøl tilbag tid , lign problem løst røn havn styring . end , netej kan profit stor industriforbrug forbrug , efterhånd indfind , ent forbind forbered udskibning havn , forbind energiøaktivitet , nok uden meg tvivl kom . andelsnetej all eksist industri mer konkurrencedyg via tid næst gratis el . måsk par kvalific mennesk , kan lav god beregning projek , trefor fortalt sælg net tilbag ?"
2024-04-23 00:00:00,Beof lander overskud på 83 millioner kroner,Bornholms Tidende,"selskab tilført 22 million kron , hold pris ro , fortæl direktør . e t saml overskud lig 83 million kron resultat bornholm energi & forsyning holding a/s 2023 . ifølg direktør claus m. anders overskud afgør , selskab kan rust massiv investering , ske fremtid grøn energiforsyning bornholm . forperson hel munk ravnborg kald regnskab , al mul grund tilfred . bag samled overskud gem bland and solid overskud kommerciel selskab bornholm el-produktion a/s bornholm energi a/s . - forskån kommerciel ejer , udbetalt udbyt . derfor kan brug vor overskud invest tiltag , medvirk hold pris ned bornholm , styrk vor forsyning bornholm båd fremtid , sig claus m. anders pressemeddel . eksempl nævn beof , færd sæt batteri solcel fler selskab vandværk , tilsvar gør gæld varmeværk østerlar . ifølg forsyningsselskab gavn båd kund klima . stor investering 2023 mul beof tilfør afkast 22 million kron kommerciel midl båd fjernvarm , vand spildevand . peng , direk skab værdi kund hold pris ro , trod selskab udgift stig , fortæl direktør . - stolt , understreg , kan , godt økonomisk fundament , gæld lang sigt , sig claus m. anders . kom år beof forskel vis led fler mul invest , så forskel sektor suppl hinand henblik skab bespar kund . derudov byd fremtid stor investering spildevandsinfrastruktur lagringsteknologi - find , hvordan kan lagr energi sol vind , bornholm fossilfri energiproduktion , så økonomi grib mul , energiø bornholm gener , sig claus m. anders . beof realis plan , kræv , selskab stå imod , 2023-regnskab sikr , forklar . - regnskab står rigt godt sted forhold træf nødvend langsigted beslutning . , giv mest mul værdi båd bornholm , bornholm vor fæl fremtid , sig claus m. anders . bornholm energi & forsyning bornholm energi & forsyning a/s består holdingselskab sek datterselskab . tre selskab kommerciel må tjen peng kommerciel aktivitet : - bornholm energi forsyning a/s - bornholm energi a/s - bornholm el-produktion a/s bornholm el-produktion aktivitet indenfor varmeproduktion underlag varmeforsyningslov hvile-i-sig-selv princip . tre selskab hvile-i-sig-selv selskab : - bornholm vand a/s - bornholm varm a/s - bornholm spildevand a/s må bornholm energi & forsyning tjen peng . koncern 100 procent ejet bornholm regionskommun bestyr udpeg delvist politisk ."
2024-04-24 00:00:00,Udvalg skal vurdere sikkerhedstrussel,Bornholms Tidende,"bornholmsk borgerforening råb folketing . rus får terrormål forær . energiø . b ornholm skydeskiv , vejledning skrev kyrillisk bogstav . planlag transformatorstation opfør . lyd vurdering borgerforening energiø bornholm , frygt , øen oplag mål russisk angreb . scenari forsvarsudvalg folketing forhold , borgerforening energiø bornholm får foretræd udvalg morg , torsdag . udvalg næstformand , pet juel-jens ( v ) , ser frem hør bornholmsk borgerforening . - glæd , kom redegør tank idé . ing tvivl , vor energiforsyning mul mål nog , ondt . prøv indret , lig sig trusselsanalys , overhæng far russisk angreb danmark , sig . stor skad lil indsat planlag transformatorstation byg omdan vekselstrøm havvindmøl jævnstrøm , ind send tyskland . måd reduc tab energi , jævnstrøm mer effektiv transport vekselstrøm . gør transformatorstation oplag mål eventuelt russisk angreb . - 3gigawatt-transformatorstation bomb , læg elnet stor del europa . måd nemt rus forvold stor skad lil indsat , sig henrik espers borgerforening energiø bornholm . pet juel-jens afvis henrik espers argument . - undersøg nærm . så send material forsvarsminist bed folk komment ; , , sig . fornuft sikkerhedspolitisk redegør radikal forsvarsordfør , christian friis bach , helt linj pet juel-jens , kom få afdæk mul sikkerhedsrisici ved opfør transformatorstation bornholm . - fornuft lav sikkerhedspolitisk redegør , hvorvid forbind opfør anlæg . , tag analys ; kan konstru energiø tilhør anlæg måd , gør let beskyt energiø kritisk infrastruktur , sig christian friis bach fortsæt : - syn , godt , mød gør opmærksom , vigt tænk sikkerhedsaspek , sig . borgerforening energiø bornholm får kvart fremlæg sag forsvarsudvalg , foregår bag lukked dør . efterfølg beslut udvalg medlem , fremlæg giv anledning , stil spørgsmål minist sag ."
2024-04-25 00:00:00,Total ødelæggelse af Bornholm,Bornholms Tidende,"stop plan højspændingsstation energiø . h øjspændingsstation kald landanlæg energiø bornholm først skridt , lang sigt result total ødelæg bornholm . bornholmsk politik politik christiansborg forhold følg : 1 . ødelæg konsekvens transform bornholm , kend dag , energiø , kald industriø . før , turist find andr sted besøg , ødelæg vor natur , ødelæg dyreliv , ødelæg menneskeliv , sundhedsskad livsfar konsekvens , så vid . 2 . stop udvikling , stor del bornholm lav gigantisk industriel områd ? 3 . højspændingsstation sagt først skridt , dereft kom erhvervspark far kemisk fabrik eksempel fremstilling ammoniak brint energitung industri drev kæmp international firma land bland and tyskland . , bor bornholm , gasmask parat , sker ammoniakudslip ? tal fler hundred tusind ton ammoniak pr . år , så lil udslip slagteri få kilo , øvr gør , båd brandvæs ambulanc tilkald . ammoniak livsfar , ekstremt gift eksplosivt . 4 . ødelag liv nabo enorm industriområd , ved voks . 5 . ødelag miljø mennesk , bor ved trafik vej transformatorstation grund tusindvis lastbiltransport fler år igennem bland and røn . 6 . økonomisk kompensation nabo , sid offentliggør transformatorstation placering , mist opsparing ejendom . stat danmark bornholm regionskommun stjål vor ejendomsværdi . tyveri . 7 . industriel anlæg vis stør forhold bornholm samled stør , så begynd turist væk , sam gør nye potentiel tilflyt . dernæst begynd indbyg bornholm flyt øen . overvej kon all grund plan landanlæg , ell byg dødbring industri . kan sælg hus . 8 . hvilk del bornholm hold fri energiindustri - hvorfor ? 9 . lovgivning plad hensyn etablering gigantisk transformatorstation , ptx-anlæg andr energiindustriel anlæg . 10 . politik mer optag fjern lovgivning , står vej udvikling , kald benspænd , samtid udnyt fuld eksproprieringslov fløjt ligeglad mennesk , bor områd . 11 . fald huspris stor områd bornholm eksempel hel sydbornholm , aakirkeby røn , lang sigt fald huspris hel bornholm . 12 . gigantisk transformatorstation , ptx-anlæg , serveranlæg mer bornholm bombemål num ét , rusland find angrib udfør terrorangreb . 13 . bol mennesk tæt transformatorstation energiindustri livsfar uacceptabelt . 14 . får bornholm nabo , bornholm ødelæg ? 15 . reel beregning prisforskel landbas anlæg transformatorplatform hav ."
2024-04-27 00:00:00,Folketinget fik bornholmsk terroradvarsel,Bornholms Tidende,"borgerforening øen fået foretræd forsvarsudvalg . material send forsvarsministeri . energiø . bornholm oplag russisk bombemål , energiø plad . budskab forsvarsudvalg folketing forhold , deputation borgerforening energiø bornholm foretræd fremlag material . forsvarsudvalg næstformand , pet juel- jens ( v ) , lydhør overfor borgerforening advarsl . - forsvarsminist kig material . angreb bornholmsk landanlæg kan udgør risiko elnet europa . syn , godt , flok bornholm rejs spørgsmål sikkerhedsmæs udfordring , sig . risiko angreb transformatorstation , opfør bornholm , , bekymr borgerforening energiø bornholm mest . sat spil , ram hel elnet del europa . derfor men forening , bornholm særdel attraktivt mål russisk angreb , ved ram øen kan forvold voldsom skad europæisk land . særskilt problem liberal allianc forsvarsordfør , carst bach , man besind . - forstår godt bekymring retning , må sig , ser , forsvar efterretningstjenest sig trusl danmark , aktuel hænd , ser , sig . går adskil år , før energiø færd , så aktuel trusselsbilled kan vel nå ændr mellemtid . gør overvej forhold scenari angå transformatorstation sårbar ? - så vidt forskel transformatorstation så mul and kritisk infrastruktur andr del gasrørledning , ell kryd tvær danmark . selvfølg nyt bornholm få så stort nyt infrastrukturanlæg . derfor forstår godt , kig tænk , afstedkom risici . betrag særskilt problem , adskil andr del vor kritisk infrastruktur ; eksempelvis vestjylland , kobl elforsyning øvr europæisk net , sig carst bach . vigt kig lang fremad carst bach men sted , fokus mer indkøb nye landbas luftforsvarssystem , ser vedtag ved kom forsvarsfor , lig lig rund hjørn . - beskyt infrastruktur danmark ; bornholm , sig . pet juel-jens uen , trusselsbilled danmark ser alvor . men samtid , vigt kig lang fremad , ind begynd opfør energiø bornholm . - nyt nationalt forsvarssystem kom primært dæk militær installation stør byer . derfor syn , netop energiø nødt kig andr sikkerhedsmæs forhold , brug så peng , så vigt . kan godt , carst bach sig , infrastruktur andr sted , måsk så vigt alligevel , nog trusl danmark . sid stem , kom boost vor forsvar . så handl altså se , , udfordr ene sted , så gør sikkert and sted , sig . god point hel tag pet juel-jens yderst begejstr resultat bornholmsk forening besøg forsvarsudvalg . - god point , , send material ministeri kommentering . god kollega christian schmidt sagd , så bed få behandl sam , , fand pres . ing tvivl , ståhej , haft ude østersø gasledning , betyd , fået øjn endnu mer problem , sig pet juel-jens fortsæt : - lidt ligesom , byg nyt højhus ; så vigt få brandtrap byg sam , dyrt ændr højhus sen hen . kan lav konstruktion forhånd , kan måsk lav bil bedr . lig direk bornholm dørtrin , alting velovervej , fastslår bornholmsk folketingsmedlem . borgerforening energiø bornholm følt rigt godt modtag folketingsmedlem . - lidt spænd , positivt overrasked måd , tog imod stilled spørgsmål vor material . lydhør overfor , stor sikkerhedszon omkring transformatorstation , så fortrøstningsfuld , sig forening talsmand , henrik espers ."
2024-04-27 00:00:00,Stop energiøen nu,Bornholms Tidende,"kan bo luftkastel , påpeg jørg bondorf , røn . næst start rejst tvivl økonomi projek energiø bornholm . senest ved land før energiekspert , brian vad mathies . kan næst få arm lyksa , regn bornholm glæd gavn hel øen den befolkning . magisk sesam luk op-ord nævnt flæng : grøn energi , bil strøm , fremtidssikring , arbejdsplads , industripark , vækst , stig befolkningstal , power-to-x , turistmæs seværd ... strøm , gener , kom havvindmøllepark så gennem mammutbyggeri fler etag send henholdsvis danmark , sver navn tyskland . kik kort , tyd , placering bornholm giv læng transportvej strøm vindmøl bland and krieg flak , anlæg lå møn . giv stør energitab kabelnet . stad uvist , bornholm kobl anlæg . rettid omhu kræv tilkobling , anlæg overhoved lig øen . , tvivlsomt , kom bil strøm bornholm . fremtidssikring forment handl forsyningssikker , hæng sam tilkobling , bornholm nog glæd . arbejdsplads nok vist omfang , mest anlægsfas , forment besat hel del herbo . industripark vansk forestil ; hvilk industri frivil etabl ø , beg end produktion betyd udgift transport ? dermed yder minuseffek hensyn befolkningstilvækst . power-to-x næp stør interes skibsfart . mul bunkr havn , alligevel kom bar kom drys tank ved bornholm , landevejstankstation . tank turist find interes tag tur anlæg bevæg rund se beundr industrimæs byggeri , blev luft , absurd . vækst vor dag løsning mål . vækst problem - udtryk foræld tankegang . befolkningstæt bornholm 67 per kvadratkilomet , møn 43 . beg sted smuk natur . få tank , lang bil ekspropri jord projek bornholm møn . få tank , ovrefra kalkul iskold , anlæg stør oplag mål , putin fik ide realis plan nyt storrusland . fint ødelæg infrastruktur fler land ét slag , danmark slip mål sådant angreb . uans rettid omhu stop energiø bornholm øjeblik . engang , kan bo luftkastel - særdeles , betalt enhv hense . engang , kan bo luftkastel jørg bondorf"
2024-04-29 00:00:00,Nedslående budskab på 3Fs generalforsamling,Bornholms Tidende,"medlemstab skab udfordring fagbevæg . - desvær hårdtslå virk . ord 3f bornholm bestyr skrift beretning nyl afhold generalforsamling . hårdtslå virk skyld medlemstab , udvikling kun gået forkert retning , lød budskab formand jonna niels . fremhæved mund beretning , 3f fået politisk sejr løb året båd beskæftigelsesuddan integrationspolitisk områd , seniorpension består , stolt . jonna niels bekymr , endnu indgå kompensationsaftal forbind energiø bornholm . men , rim , vor smuk ø ødelæg skæm bygning , larm smadr borg økonomi , byggeri forbind landanlæg kom forring værdi bol , lig tæt anlæg . kling hult bornholmsk afdeling 3f positiv forhold få skabt job medlem forbind udrulning hel energiøprojek men samtid , kan positiv afsmit effek handels- restaurationsbranch , projek rul . samtid vis skepsis spor . - sand energiø øjeblik bar , hel konkr kan meld forhold , hvilk kompetenc behov . fornem , tid proces giv udtryk , hvilk behov , uds færd energiø først 2030 . - ser , uds arbejd vor medlem indenfor nærmest fremtid ej hel sikker , eventuelt opkvalific branch , kom betragtning arbejd . nuvær tidspunk kling hult , fler kant tal , behov hænder forbind energiø bornholm . vent spænd mer konkret tiltag , kan handl . - håb naturligvis , 3f bornholm kan bidrag energiø fremtid ; måsk anlægsfas , and ved drift efterfølg , lokal arbejdskraft høj grad kom spil , vis , udenlandsk arbejdskraft , hyr , kæmp , styr løn- ansættelsesvilkår , sagd jonna niels . kras kritik hotel siems gaard - må desvær fortsat meddel , konflik hotel siems gaard fortsæt tredj år , kan fortsat skab nog forhandlingsvilj anstænd løn arbejdsvilkår overenskomst . betyd , vor medlem fortsat må tag beskæftig hotel , hotel kan få arbejdskraft jobcent , ligesom hel kan få praktikant , sagd formand ."
2024-04-29 00:00:00,"Tilflytter valgt til DN""s hovedbestyrelse",Bornholms Tidende,"christian prip forvej næstformand bornholmsk lokalafdeling danmark naturfredningsforening . c hristian prip søndag valg nyt medlem dn '' s hovedbestyr forbind organisation repræsentantskabsmød vingsted . to plads valg , fem stilled , christian prip fik altså held overbevis forsamling , plads . - håb , valg gavn dn bornholm tæt tilknytning , får central dn , fortæl christian prip . valgoplæg nævnt bland and , beskæft tid næstformand bornholmsk lokalafdeling . - lokalt gennemgå stejl læringskurv aktiv dn bornholm spænd sag stor eksponering lokal medi . turistø klassisk afvejning mellem benyt beskyt tæt ind liv , kom energiø kæmp møllepark hav vej kombin stor landanlæg , hel tid vigt spørgsmål forhold udtal , fortalt . christian prip flytted bornholm 2018 formand lokal aktionsgrup , ( lag ) bornholm , del eu-landdistrikstmidl lokal projek bland and grøn omstilling . seniorforsk international miljøpolitik miljør sid 2013 ved fridtjof nans institut , oslo , sær fokus biodiversit hav . før tæt 30 års ansæt miljøministeri fler forskel funktion båd styr departement båd natur miljø . sidst period mest international ban . cand . jur 1983 ."
2024-04-30 00:00:00,Præsident på besøg,Bornholms Tidende,"bornholm haft besøg nye præsident euroregion balticsamarbejd . rené jaramillo svensk kronoberg besøg bland and borgmest jacob trøst . formål besøg drøft bornholm interes samarbejd samt giv nye præsident inds erhvervsudvikling bornholm , fortæl niel chrest anders , led lokal eu-oplysningskontor , europ direct bornholm . men rené jaramillo bornholm , fik orientering energiø bornholm sør møller- christens , mødt erhvervschef christa lodahl , orient erhvervsliv bornholm virksomhed grøn omstilling . besøg deltog sekretariatsled slawomir demkowicz-dobrzanski euroregion baltic mikael benzon ( el ) , sam løsgæng heidi burgedahl kommunalbestyr repræsentant euroregion baltic styr . båd jacob trøst mikael benzon lagd vægt fokus områd samarbejd . østersø havmiljø , havvindenergi ungdomssamarbejd central prioritet bornholm . heni"
2024-05-01 00:00:00,Amerikanske soldater bliver advaret på Sjælland - men ikke på Bornholm,Bornholms Tidende,"sjælland uddel politi pjec militærfolk usa . bornholm vend lig skråen , syn , idé kompl tos . a merikansk soldat betræd onsdag uge frem bornholmsk jord forbind stor nato-øv . sam netop sket roskild , midt- vestsjælland politi forsøg tag eventuel problem opløb . ordensmag uddelt fold soldat , hvordan begår danmark . ét budskab tag sær alvor . opstår amorin luft mellem amerikan dansk , amerikan lig hold hest sekund hvert fald hold buks luk , aftal plad . danmark spørg pænt lov lad sidstnævnt fald , hvilk åbenbart forhold sam måd `` ther '' . understreg politi tyd forklaring : det dansk parlament vedtag lov angå seksuelt samtyk . sig helt basalt , ind seksuel interaktion mund samtyk part . ell kan tiltalt voldtægt. måsk fold udenlandsk energiø-arbejd umiddelbart lig kort , amerikansk soldat bornholm lign indføring regl samlej . chefpolitiinspektør ved bornholm politi , danni ris , afvis overfor idé fremtid . - stå bornholm situation , giv mening , så , overvej lav . behøv nødvendigvis kun udenlandsk soldat ; , eksempelvis energiø pluds realit , kom hundred arbejd , tænk , præventivt tiltag , sig . danni ris bland , hvordan midt- vestsjælland politi valg formul fold . - andr politikreds gør ; nog kommentar . lokal forhold , gør gæld , beslutning , tag . så bekom komment andr politikreds fold , hvem stil , sig . bornholmsk folketingsmedlem syn , idé helt tos . - hørt før , syn , spænd interessant , spørg minist , blev gjort opmærksom fold tid , sig forsvarsordfør venstr , pet juel-jens . ing dansk strafudmåling fold advar amerikansk soldat , borg land generelt kan lig lov frisk ton . dansk kan lig pos , kan amerikan opfat uhøf fornærm . kan skab konfrontation ; især alkohol involveret. efterfølg endnu løft pegefing , øvr må drik alkohol offent . borgermest jacob trøst står klar ved print . - behov opstår , , kig . lig , kan se , behov bornholm , sig . amerikansk soldat kan udgangspunk straf eventuel forbryd danmark . overtræd lov , sag mellem uncl sam ."
2024-05-04 00:00:00,Fra Samsø over Bornholm til Bruxelles,Bornholms Tidende,"baltic energy islanddirektør tur hent inspiration . senest uger væk bornholm to gang - tur samsø tur bruxel . to forskel sted , én ting bind to sted sam bornholm : fæl fokus , følg lokal værdi , opsæt sol vind . fredag morg 19. april steg bord færg samsø . sam lea wermelin klaus vesløv beof tag afsted besøg samsø energiakademi . fæl mission sæt fokus mulighed , grøn omstilling giv ø- landdistriktssamfund bornholm . indled dialog , faktisk ret skeptisk . tvivl , samsø , haft fokus borgerdrevn initiativ lokal selvforsyning , kan relat situation , står bornholm , energiø bornholm produc 50 gang bornholm eget strømforbrug . skepsis gjort skam . samsø politik beslut , mindst produc dobbelt eget strømforbrug , brug grøn energiproduktion afsæt lokal værdiskab . samtid oplev , sol- vindprojek , planlæg hav omkring øen , efterhånd så stor dyr , lokalt medarbejderskab vansk . søg derfor andr model skab lokal værdiskab - sam måd , tilfæld bornholm . tag diskussion helikopt sæt perspektiv , tal udvikling , potentielt kan uddyb kløft , all dag består mellem by land . grøn omstilling kom afgift co2-udledning ram land by forskel . bornholm andr landdistrik landbrug , produktionserhverv transport . sektor , stor co2-udledning , påvirk co2-afgift . samtid kan sam landdistrik se frem , kom læg mark havuds stor sol- vindenergiprojek , sikr grøn strøm storby . betyd , grøn omstilling giv lokal oplev , traditionel erhvervsfundament smuldr samtid , områd stikkontak urbanis byområd grøn omstilling . kækt udtryk kan ses lose-losesituation landdistrik . uge forind bruxel , opleved båd politik parlament repræsentant kommission dyb bekymring , modsætning mellem land by voks så dyb , stop grøn omstilling . fler oplev , bruxel spær protest landmænd , kørt traktor byen , såkald gul vest højlyd vist utilfreds tiltag , sikr grøn omstilling , samtid påvirk liv negativ retning . svar oplev samsø bornholm arbejd sam vis vej samfundsvision landdistrik , milliardstor investering sol- vindenergi afsæt udviklings- transformationshistori , hvil lokal værdiskab . betyd , ting forandr , forhåbent kan lose-los vend oplev transformation , peg frem lokal positiv udvikling . så tal ? zoom bornholm , udarbejded crt 2023 analys lokal værdiskab forbind energiø bornholm . vis , skabt mellem 390 900 ny job , men befolkningstilvækst 2030 mellem 460 1.059 person . stor spænd defin , stor del økonomisk aktivitet relation energiø bornholm formår tiltræk . mindst scenari bornholm alen servicehavn havvindmøl , and scenari forestår bornholm til installation havvindmøl , men bornholm tredj scenari tiltræk power-to-x . hertil føj yder element såsom grøn energi-erhvervspark residential colleg røn gaml elværk , indregn analys , fordi aktivitet stad udvikling , analys udarbejd . lign analys lav åland , estim , skabt 150-300 var job alen grund servicering vindmøl , men 1.700 beskæftiged konstruktionsfas . int kom . udvikl nye model borgerinddrag , erhvervsudvikling , medejerskab , forsyningssystem , innovation uddan ude landdistrik , traditionelt afkobl vækst- innovationsmiljø stor bycentr . netop , fokus samarbejd samsø . to living lab udvikl model , andr lokalsamfund danmark europa kan lad inspir , så grøn omstilling kun lyk , lyk måd , geografisk fair ."
